# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
4.55800	2267.96293	2279.08948	69.57220	25.37620	202.83236	908.71791	1072.59081
4.54590	2267.66221	2277.93447	69.92971	25.54335	205.24085	914.81319	1062.40735
4.53380	2265.03060	2276.86975	70.28996	25.71222	207.69310	920.88207	1052.29240
4.52169	2262.19593	2275.89335	70.65295	25.88284	210.19010	926.92111	1042.24634
4.50959	2262.14057	2275.00318	71.01873	26.05522	212.73292	932.92676	1032.26954
4.49748	2263.11940	2274.19707	71.38733	26.22940	215.32262	938.89538	1022.36234
4.48538	2264.37166	2273.47271	71.75876	26.40540	217.96031	944.82323	1012.52502
4.47327	2265.94782	2272.82774	72.13306	26.58324	220.64711	950.70646	1002.75787
4.46117	2266.56744	2272.25966	72.51026	26.76296	223.38420	956.54114	993.06111
4.44906	2265.34807	2271.76592	72.89038	26.94457	226.17275	962.32324	983.43497
4.43696	2264.16645	2271.34384	73.27347	27.12811	229.01400	968.04865	973.87962
4.42485	2263.62996	2270.99070	73.65954	27.31361	231.90919	973.71315	964.39521
4.41275	2263.67386	2270.70367	74.04863	27.50108	234.85963	979.31245	954.98188
4.40064	2266.81987	2270.47987	74.44076	27.69057	237.86663	984.84217	945.63973
4.38854	2269.76200	2270.31633	74.83598	27.88210	240.93155	990.29785	936.36884
4.37643	2269.46179	2270.21003	75.23432	28.07570	244.05579	995.67497	927.16925
4.36433	2269.23094	2270.15789	75.63579	28.27140	247.24077	1000.96892	918.04101
4.35222	2271.34299	2270.15679	76.04045	28.46924	250.48796	1006.17503	908.98411
4.34012	2273.02014	2270.20355	76.44832	28.66923	253.79886	1011.28858	899.99856
4.32801	2272.15332	2270.29496	76.85943	28.87143	257.17504	1016.30478	891.08430
4.31591	2271.35884	2270.42779	77.27382	29.07585	260.61805	1021.21879	882.24128
4.30380	2271.61042	2270.59878	77.69152	29.28253	264.12954	1026.02576	873.46943
4.29170	2271.86178	2270.80466	78.11257	29.49151	267.71116	1030.72075	864.76866
4.27960	2272.08714	2271.04216	78.53700	29.70283	271.36463	1035.29885	856.13885
4.26749	2272.27028	2271.30801	78.96486	29.91651	275.09169	1039.75508	847.57987
4.25539	2270.32783	2271.59895	79.39617	30.13259	278.89414	1044.08448	839.09157
4.24328	2269.32948	2271.91176	79.83097	30.35111	282.77382	1048.28207	830.67380
4.23118	2270.33168	2272.24325	80.26930	30.57210	286.73261	1052.34288	822.32636
4.21907	2271.31464	2272.59026	80.71119	30.79562	290.77243	1056.26196	814.04906
4.20697	2272.09313	2272.94970	81.15670	31.02168	294.89525	1060.03436	805.84170
4.19486	2273.44804	2273.31854	81.60584	31.25034	299.10311	1063.65519	797.70405
4.18276	2278.07084	2273.69384	82.05867	31.48164	303.39806	1067.11960	789.63588
4.17065	2278.77590	2274.07273	82.51523	31.71561	307.78221	1070.42277	781.63692
4.15855	2278.10043	2274.45246	82.97554	31.95229	312.25772	1073.55997	773.70693
4.14644	2277.40327	2274.83037	83.43966	32.19174	316.82680	1076.52654	765.84562
4.13434	2276.69447	2275.20393	83.90763	32.43399	321.49170	1079.31790	758.05271
4.12223	2275.54052	2275.57076	84.37948	32.67909	326.25471	1081.92957	750.32791
4.11013	2273.53288	2275.92860	84.85526	32.92708	331.11819	1084.35717	742.67090
4.09802	2270.87845	2276.27536	85.33502	33.17801	336.08451	1086.59645	735.08137
4.08592	2268.07969	2276.60913	85.81879	33.43193	341.15610	1088.64330	727.55900
4.07381	2265.81086	2276.92814	86.30663	33.68888	346.33545	1090.49374	720.10344
4.06171	2266.86951	2277.23086	86.79856	33.94892	351.62508	1092.14394	712.71436
4.04960	2272.68356	2277.51591	87.29465	34.21210	357.02753	1093.59023	705.39140
4.03750	2276.85054	2277.78215	87.79494	34.47846	362.54540	1094.82914	698.13420
4.02540	2279.93501	2278.02863	88.29947	34.74806	368.18133	1095.85737	690.94240
4.01329	2281.11605	2278.25466	88.80829	35.02095	373.93797	1096.67182	683.81563
4.00119	2281.02480	2278.45975	89.32145	35.29719	379.81803	1097.26959	676.75350
3.98908	2280.21521	2278.64366	89.83900	35.57682	385.82422	1097.64800	669.75562
3.97698	2278.75899	2278.80639	90.36099	35.85992	391.95928	1097.80460	662.82161
3.96487	2276.28132	2278.94820	90.88746	36.14653	398.22597	1097.73717	655.95107
3.95277	2279.34810	2279.06959	91.41847	36.43672	404.62707	1097.44373	649.14360
3.94066	2282.96417	2279.17131	91.95406	36.73055	411.16536	1096.92256	642.39878
3.92856	2278.64005	2279.25438	92.49430	37.02807	417.84360	1096.17219	635.71622
3.91645	2276.69255	2279.32007	93.03924	37.32935	424.66458	1095.19142	629.09549
3.90435	2277.55201	2279.36987	93.58892	37.63445	431.63103	1093.97930	622.53617
3.89224	2283.58764	2279.40557	94.14340	37.94345	438.74571	1092.53517	616.03784
3.88014	2287.43651	2279.42916	94.70274	38.25640	446.01128	1090.85865	609.60008
3.86803	2287.30387	2279.44288	95.26699	38.57337	453.43041	1088.94964	603.22246
3.85593	2287.82641	2279.44919	95.83621	38.89444	461.00567	1086.80831	596.90455
3.84382	2287.81694	2279.45077	96.41046	39.21968	468.73958	1084.43514	590.64591
3.83172	2283.67116	2279.45048	96.98979	39.54916	476.63457	1081.83087	584.44610
3.81961	2278.60316	2279.45139	97.57427	39.88294	484.69294	1078.99654	578.30469
3.80751	2273.53430	2279.45670	98.16395	40.22112	492.91690	1075.93349	572.22125
3.79540	2271.46799	2279.46978	98.75889	40.56377	501.30849	1072.64330	566.19532
3.78330	2273.32252	2279.49409	99.35917	40.91096	509.86961	1069.12789	560.22647
3.77120	2278.14911	2279.53321	99.96483	41.26277	518.60196	1065.38940	554.31425
3.75909	2277.07328	2279.59075	100.57594	41.61930	527.50701	1061.43028	548.45822
3.74699	2276.92470	2279.67038	101.19257	41.98062	536.58602	1057.25323	542.65794
3.73488	2278.71753	2279.77574	101.81478	42.34683	545.83995	1052.86122	536.91296
3.72278	2282.31604	2279.91042	102.44264	42.71800	555.26948	1048.25747	531.22283
3.71067	2283.37769	2280.07795	103.07622	43.09424	564.87493	1043.44545	525.58711
3.69857	2278.75476	2280.28170	103.71558	43.47562	574.65627	1038.42887	520.00536
3.68646	2278.31821	2280.52487	104.36079	43.86226	584.61305	1033.21166	514.47712
3.67436	2274.37646	2280.81043	105.01192	44.25424	594.74434	1027.79798	509.00195
3.66225	2267.05704	2281.14106	105.66905	44.65166	605.04874	1022.19219	503.57942
3.65015	2270.44944	2281.51909	106.33225	45.05462	615.52429	1016.39886	498.20907
3.63804	2273.03728	2281.94646	107.00158	45.46324	626.16843	1010.42275	492.89046
3.62594	2275.30413	2282.42462	107.67713	45.87760	636.97795	1004.26879	487.62315
3.61383	2277.37722	2282.95449	108.35897	46.29783	647.94894	997.94205	482.40670
3.60173	2280.74388	2283.53641	109.04717	46.72403	659.07673	991.44781	477.24067
3.58962	2284.44584	2284.16999	109.74182	47.15631	670.35581	984.79143	472.12462
3.57752	2287.41906	2284.85414	110.44300	47.59479	681.77981	977.97842	467.05811
3.56541	2298.09398	2285.58690	111.15077	48.03960	693.34139	971.01443	462.04071
3.55331	2302.24447	2286.36545	111.86523	48.49084	705.03223	963.90516	457.07199
3.54120	2299.94433	2287.18595	112.58646	48.94865	716.84289	956.65644	452.15150
3.52910	2296.01506	2288.04351	113.31454	49.41315	728.76284	949.27416	447.27882
3.51700	2291.95714	2288.93211	114.04956	49.88447	740.78030	941.76426	442.45352
3.50489	2294.52377	2289.84453	114.79159	50.36274	752.88226	934.13275	437.67518
3.49279	2298.67636	2290.77223	115.54074	50.84810	765.05436	926.38566	432.94336
3.48068	2296.22333	2291.70535	116.29709	51.34069	777.28086	918.52905	428.25765
3.46858	2300.23123	2292.63259	117.06073	51.84066	789.54457	910.56900	423.61763
3.45647	2297.96817	2293.54117	117.83175	52.34814	801.82685	902.51157	419.02287
3.44437	2296.35421	2294.41681	118.61024	52.86329	814.10749	894.36284	414.47296
3.43226	2299.13659	2295.24363	119.39630	53.38625	826.36475	886.12884	409.96748
3.42016	2308.07087	2296.00415	120.19003	53.91720	838.57532	877.81557	405.50603
3.40805	2304.30931	2296.67929	120.99152	54.45627	850.71429	869.42900	401.08819
3.39595	2304.08364	2297.24832	121.80088	55.00365	862.75517	860.97505	396.71356
3.38384	2308.05564	2297.68890	122.61819	55.55950	874.66992	852.45955	392.38174
3.37174	2313.38240	2297.97713	123.44357	56.12398	886.42897	843.88829	388.09231
3.35963	2316.76859	2298.08754	124.27713	56.69729	898.00128	835.26696	383.84489
3.34753	2314.78744	2297.99321	125.11895	57.27959	909.35443	826.60118	379.63907
3.33542	2311.76550	2297.66585	125.96916	57.87107	920.45471	817.89645	375.47447
3.32332	2307.62931	2297.07589	126.82785	58.47192	931.26725	809.15819	371.35069
3.31121	2300.22035	2296.19267	127.69515	59.08233	941.75614	800.39171	367.26734
3.29911	2291.98961	2294.98456	128.57116	59.70251	951.88464	791.60221	363.22404
3.28700	2287.63328	2293.41916	129.45600	60.33265	961.61536	782.79475	359.22040
3.27490	2276.05550	2291.46357	130.34978	60.97297	970.91049	773.97429	355.25605
3.26280	2269.86163	2289.08455	131.25262	61.62367	979.73201	765.14564	351.33061
3.25069	2263.67358	2286.24886	132.16464	62.28498	988.04201	756.31352	347.44370
3.23859	2262.12885	2282.92347	133.08597	62.95712	995.80296	747.48247	343.59495
3.22648	2262.21828	2279.07596	134.01672	63.64032	1002.97800	738.65691	339.78401
3.21438	2260.14976	2274.67474	134.95702	64.33481	1009.53129	729.84114	336.01049
3.20227	2257.08597	2269.68947	135.90700	65.04084	1015.42832	721.03928	332.27403
3.19017	2251.48637	2264.09134	136.86679	65.75864	1020.63627	712.25535	328.57429
3.17806	2242.77311	2257.85342	137.83651	66.48848	1025.12433	703.49320	324.91089
3.16596	2233.60637	2250.95100	138.81631	67.23061	1028.86403	694.75655	321.28350
3.15385	2222.31272	2243.36195	139.80633	67.98529	1031.82962	686.04896	317.69175
3.14175	2210.93280	2235.06693	140.80668	68.75281	1033.99829	677.37386	314.13530
3.12964	2206.04423	2226.04981	141.81753	69.53342	1035.35051	668.73453	310.61381
3.11754	2199.41728	2216.29779	142.83901	70.32743	1035.87031	660.13412	307.12693
3.10543	2196.39900	2205.80174	143.87127	71.13511	1035.54542	651.57562	303.67432
3.09333	2184.23101	2194.55630	144.91445	71.95678	1034.36752	643.06190	300.25565
3.08122	2170.70683	2182.56007	145.96870	72.79273	1032.33237	634.59567	296.87059
3.06912	2156.03039	2169.81567	147.03418	73.64327	1029.43988	626.17952	293.51881
3.05701	2152.00526	2156.32982	148.11105	74.50873	1025.69416	617.81590	290.19998
3.04491	2142.48735	2142.11331	149.19945	75.38944	1021.10351	609.50713	286.91377
3.03280	2127.75506	2127.18093	150.29956	76.28573	1015.68037	601.25540	283.65987
3.02070	2112.64022	2111.55139	151.41152	77.19794	1009.44120	593.06277	280.43795
3.00860	2092.32453	2095.24716	152.53552	78.12643	1002.40632	584.93118	277.24771
2.99649	2073.61785	2078.29423	153.67172	79.07155	994.59970	576.86243	274.08883
2.98439	2054.14753	2060.72193	154.82028	80.03368	986.04873	568.85823	270.96100
2.97228	2042.57465	2042.56259	155.98139	81.01319	976.78393	560.92017	267.86392
2.96018	2025.28491	2023.85129	157.15522	82.01046	966.83864	553.04970	264.79728
2.94807	2013.40414	2004.62547	158.34195	83.02589	956.24867	545.24818	261.76078
2.93597	1991.34889	1984.92462	159.54176	84.05988	945.05197	537.51688	258.75413
2.92386	1971.42503	1964.78988	160.75485	85.11284	933.28823	529.85693	255.77703
2.91176	1950.78501	1944.26373	161.98140	86.18520	920.99854	522.26940	252.82919
2.89965	1932.27468	1923.38955	163.22160	87.27738	908.22503	514.75522	249.91032
2.88755	1915.25086	1902.21132	164.47566	88.38982	895.01045	507.31527	247.02013
2.87544	1894.35090	1880.77326	165.74376	89.52296	881.39788	499.95031	244.15834
2.86334	1866.68516	1859.11946	167.02612	90.67728	867.43035	492.66103	241.32468
2.85123	1847.86525	1837.29364	168.32294	91.85322	853.15058	485.44803	238.51886
2.83913	1826.60191	1815.33878	169.63444	93.05127	838.60064	478.31183	235.74061
2.82702	1806.40360	1793.29696	170.96082	94.27191	823.82171	471.25287	232.98966
2.81492	1786.44478	1771.20904	172.30230	95.51564	808.85385	464.27152	230.26573
2.80281	1767.16602	1749.11450	173.65911	96.78295	793.73579	457.36809	227.56857
2.79071	1746.83279	1727.05128	175.03147	98.07436	778.50475	450.54280	224.89790
2.77860	1719.23418	1705.05560	176.41961	99.39038	763.19631	443.79582	222.25348
2.76650	1693.50534	1683.16187	177.82376	100.73156	747.84426	437.12726	219.63503
2.75440	1671.35448	1661.40261	179.24417	102.09842	732.48056	430.53716	217.04230
2.74229	1648.82258	1639.80838	180.68107	103.49150	717.13523	424.02552	214.47505
2.73019	1626.95807	1618.40771	182.13472	104.91136	701.83634	417.59227	211.93301
2.71808	1606.59407	1597.22713	183.60535	106.35857	686.60996	411.23730	209.41595
2.70598	1585.39992	1576.29117	185.09324	107.83368	671.48020	404.96044	206.92362
2.69387	1561.66240	1555.62235	186.59863	109.33726	656.46920	398.76150	204.45576
2.68177	1539.24841	1535.24124	188.12179	110.86990	641.59717	392.64022	202.01216
2.66966	1514.43317	1515.16650	189.66300	112.43218	626.88246	386.59631	199.59256
2.65756	1493.74853	1495.41495	191.22252	114.02468	612.34158	380.62944	197.19673
2.64545	1475.90586	1476.00162	192.80063	115.64800	597.98930	374.73925	194.82444
2.63335	1457.65325	1456.93985	194.39763	117.30271	583.83871	368.92534	192.47546
2.62124	1437.92082	1438.24136	196.01380	118.98942	569.90130	363.18728	190.14956
2.60914	1417.39638	1419.91633	197.64943	120.70872	556.18705	357.52461	187.84651
2.59703	1396.51632	1401.97349	199.30483	122.46120	542.70452	351.93684	185.56610
2.58493	1379.80527	1384.42021	200.98029	124.24743	529.46092	346.42346	183.30810
2.57282	1358.58176	1367.26259	202.67615	126.06801	516.46221	340.98392	181.07229
2.56072	1338.60163	1350.50556	204.39270	127.92351	503.71321	335.61767	178.85846
2.54861	1322.03556	1334.15293	206.13028	129.81449	491.21764	330.32412	176.66639
2.53651	1306.99221	1318.20750	207.88922	131.74150	478.97823	325.10268	174.49588
2.52440	1289.68182	1302.67115	209.66984	133.70509	466.99681	319.95271	172.34670
2.51230	1274.59824	1287.54488	211.47251	135.70577	455.27437	314.87358	170.21865
2.50019	1256.60112	1272.82892	213.29756	137.74405	443.81115	309.86463	168.11153
2.48809	1239.67317	1258.52279	215.14535	139.82041	432.60669	304.92521	166.02512
2.47598	1227.18465	1244.62533	217.01626	141.93530	421.65991	300.05462	163.95924
2.46388	1213.62410	1231.13481	218.91064	144.08914	410.96918	295.25217	161.91367
2.45177	1201.26342	1218.04897	220.82889	146.28233	400.53238	290.51716	159.88821
2.43967	1189.71199	1205.36506	222.77140	148.51521	390.34692	285.84886	157.88267
2.42756	1176.65596	1193.07988	224.73855	150.78809	380.40985	281.24655	155.89684
2.41545	1163.87358	1181.18986	226.73077	153.10122	370.71785	276.70949	153.93053
2.40335	1151.30424	1169.69106	228.74847	155.45482	361.26731	272.23693	151.98353
2.39124	1140.32578	1158.57924	230.79209	157.84903	352.05436	267.82811	150.05565
2.37913	1133.07943	1147.84985	232.86207	160.28393	343.07490	263.48226	148.14669
2.36702	1123.28113	1137.49809	234.95886	162.75952	334.32466	259.19860	146.25645
2.35491	1113.78964	1127.51895	237.08295	165.27575	325.79917	254.97635	144.38472
2.34280	1103.98925	1117.90716	239.23482	167.83246	317.49387	250.81471	142.53130
2.33069	1094.87218	1108.65729	241.41497	170.42940	309.40407	246.71287	140.69598
2.31857	1087.30841	1099.76371	243.62395	173.06623	301.52499	242.66999	138.87854
2.30646	1080.72093	1091.22062	245.86230	175.74250	293.85179	238.68526	137.07877
2.29434	1073.15484	1083.02208	248.13060	178.45765	286.37957	234.75781	135.29645
2.28221	1066.21306	1075.16196	250.42946	181.21097	279.10342	230.88678	133.53133
2.27009	1061.32670	1067.63402	252.75952	184.00166	272.01837	227.07128	131.78319
2.25796	1055.77632	1060.43184	255.12147	186.82874	265.11946	223.31041	130.05177
2.24582	1051.87286	1053.54889	257.51601	189.69111	258.40172	219.60324	128.33681
2.23368	1047.90124	1046.97847	259.94393	192.58748	251.86020	215.94882	126.63803
2.22153	1043.10672	1040.71374	262.40605	195.51643	245.48995	212.34617	124.95515
2.20937	1036.97994	1034.74773	264.90325	198.47631	239.28603	208.79428	123.28786
2.19720	1028.61695	1029.07329	267.43648	201.46532	233.24353	205.29212	121.63584
2.18502	1026.01110	1023.68313	270.00679	204.48145	227.35757	201.83860	119.99873
2.17282	1025.80585	1018.56982	272.61529	207.52245	221.62329	198.43261	118.37619
2.16061	1020.61082	1013.72573	275.26320	210.58586	216.03587	195.07300	116.76780
2.14838	1019.36187	1009.14307	277.95185	213.66898	210.59051	191.75857	115.17316
2.13613	1013.71629	1004.81389	280.68270	216.76882	205.28247	188.48809	113.59181
