# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
5.57480	2720.60275	2717.12221	43.94355	16.10368	96.24498	562.67082	1998.15918
5.56270	2715.00569	2711.28294	44.13108	16.18514	96.97935	566.96141	1987.02595
5.55060	2709.25777	2705.35881	44.31981	16.26725	97.72267	571.29369	1975.75540
5.53849	2703.37740	2699.35522	44.50974	16.35000	98.47507	575.66796	1964.35245
5.52639	2697.39038	2693.27755	44.70088	16.43341	99.23671	580.08452	1952.82203
5.51428	2691.28848	2687.13122	44.89325	16.51748	100.00775	584.54367	1941.16907
5.50218	2685.08428	2680.92163	45.08685	16.60222	100.78834	589.04571	1929.39851
5.49007	2678.80828	2674.65418	45.28171	16.68763	101.57865	593.59091	1917.51529
5.47797	2672.43754	2668.33427	45.47781	16.77373	102.37884	598.17955	1905.52434
5.46586	2665.96039	2661.96728	45.67519	16.86053	103.18907	602.81190	1893.43059
5.45376	2659.41710	2655.55856	45.87384	16.94802	104.00952	607.48822	1881.23895
5.44165	2652.79391	2649.11345	46.07378	17.03622	104.84037	612.20877	1868.95431
5.42955	2646.07690	2642.63724	46.27503	17.12513	105.68179	616.97377	1856.58153
5.41744	2639.32064	2636.13522	46.47758	17.21476	106.53396	621.78347	1844.12545
5.40534	2632.51738	2629.61260	46.68146	17.30513	107.39707	626.63808	1831.59086
5.39323	2625.64315	2623.07458	46.88667	17.39623	108.27132	631.53781	1818.98254
5.38113	2618.74380	2616.52628	47.09323	17.48808	109.15690	636.48285	1806.30522
5.36902	2611.83916	2609.97278	47.30114	17.58069	110.05400	641.47338	1793.56357
5.35692	2604.92651	2603.41911	47.51043	17.67406	110.96283	646.50957	1780.76222
5.34481	2598.00842	2596.87023	47.72110	17.76820	111.88360	651.59158	1767.90575
5.33271	2591.08934	2590.33103	47.93316	17.86313	112.81652	656.71953	1754.99870
5.32060	2584.17274	2583.80635	48.14662	17.95884	113.76180	661.89354	1742.04554
5.30850	2577.26990	2577.30092	48.36151	18.05536	114.71968	667.11372	1729.05066
5.29640	2570.37948	2570.81943	48.57782	18.15268	115.69037	672.38014	1716.01841
5.28429	2563.49449	2564.36647	48.79558	18.25082	116.67411	677.69288	1702.95308
5.27219	2556.66737	2557.94655	49.01480	18.34978	117.67114	683.05196	1689.85887
5.26008	2549.90588	2551.56409	49.23548	18.44959	118.68169	688.45741	1676.73992
5.24798	2543.18354	2545.22344	49.45764	18.55024	119.70602	693.90923	1663.60031
5.23587	2536.56836	2538.92882	49.68130	18.65174	120.74438	699.40738	1650.44401
5.22377	2530.13137	2532.68438	49.90647	18.75411	121.79703	704.95180	1637.27496
5.21166	2523.90967	2526.49418	50.13317	18.85736	122.86424	710.54243	1624.09699
5.19956	2517.83401	2520.36215	50.36139	18.96149	123.94626	716.17915	1610.91385
5.18745	2511.83889	2514.29215	50.59117	19.06652	125.04340	721.86182	1597.72924
5.17535	2505.88320	2508.28790	50.82251	19.17246	126.15592	727.59027	1584.54674
5.16324	2499.96013	2502.35304	51.05543	19.27932	127.28412	733.36431	1571.36988
5.15114	2494.08833	2496.49110	51.28994	19.38710	128.42829	739.18369	1558.20208
5.13903	2488.29481	2490.70547	51.52605	19.49582	129.58874	745.04814	1545.04671
5.12693	2482.65604	2484.99945	51.76379	19.60550	130.76579	750.95736	1531.90701
5.11482	2477.24687	2479.37623	52.00316	19.71614	131.95975	756.91101	1518.78617
5.10272	2472.05240	2473.83886	52.24418	19.82775	133.17094	762.90869	1505.68729
5.09061	2466.91204	2468.39029	52.48687	19.94035	134.39971	768.94999	1492.61338
5.07851	2461.79547	2463.03335	52.73124	20.05395	135.64639	775.03443	1479.56736
5.06640	2456.67258	2457.77074	52.97730	20.16855	136.91133	781.16149	1466.55207
5.05430	2451.58132	2452.60503	53.22508	20.28418	138.19489	787.33062	1453.57026
5.04220	2446.60274	2447.53869	53.47458	20.40084	139.49745	793.54121	1440.62461
5.03009	2441.86958	2442.57403	53.72583	20.51856	140.81937	799.79259	1427.71770
5.01799	2437.28146	2437.71328	53.97883	20.63733	142.16104	806.08405	1414.85203
5.00588	2432.70061	2432.95849	54.23362	20.75717	143.52285	812.41483	1402.03002
4.99378	2428.14773	2428.31162	54.49019	20.87810	144.90522	818.78410	1389.25401
4.98167	2423.66703	2423.77449	54.74858	21.00013	146.30855	825.19098	1376.52625
4.96957	2419.30760	2419.34878	55.00879	21.12328	147.73327	831.63453	1363.84891
4.95746	2415.06690	2415.03603	55.27084	21.24755	149.17981	838.11374	1351.22408
4.94536	2410.90344	2410.83769	55.53475	21.37297	150.64863	844.62756	1338.65379
4.93325	2406.82375	2406.75503	55.80055	21.49954	152.14017	851.17483	1326.13995
4.92115	2402.82876	2402.78920	56.06823	21.62728	153.65490	857.75436	1313.68443
4.90904	2398.92846	2398.94123	56.33783	21.75621	155.19331	864.36488	1301.28901
4.89694	2395.16271	2395.21200	56.60937	21.88633	156.75588	871.00503	1288.95539
4.88483	2391.52776	2391.60225	56.88285	22.01768	158.34312	877.67340	1276.68521
4.87273	2388.05014	2388.11261	57.15830	22.15025	159.95555	884.36849	1264.48002
4.86062	2384.72584	2384.74353	57.43574	22.28408	161.59369	891.08872	1252.34130
4.84852	2381.52487	2381.49536	57.71518	22.41916	163.25810	897.83243	1240.27049
4.83641	2378.44851	2378.36830	57.99665	22.55553	164.94932	904.59788	1228.26892
4.82431	2375.55697	2375.36240	58.28017	22.69319	166.66794	911.38323	1216.33787
4.81220	2372.80073	2372.47759	58.56575	22.83217	168.41452	918.18659	1204.47856
4.80010	2370.14261	2369.71364	58.85341	22.97247	170.18969	925.00593	1192.69213
4.78800	2367.57625	2367.07020	59.14318	23.11413	171.99405	931.83917	1180.97967
4.77589	2365.04527	2364.54678	59.43507	23.25714	173.82823	938.68412	1169.34221
4.76379	2362.54586	2362.14274	59.72911	23.40155	175.69289	945.53849	1157.78070
4.75168	2360.09604	2359.85730	60.02532	23.54735	177.58869	952.39990	1146.29604
4.73958	2357.69675	2357.68956	60.32371	23.69458	179.51632	959.26586	1134.88909
4.72747	2355.39939	2355.63846	60.62431	23.84324	181.47648	966.13381	1123.56062
4.71537	2353.29872	2353.70282	60.92715	23.99336	183.46987	973.00106	1112.31138
4.70326	2351.39217	2351.88131	61.23223	24.14496	185.49726	979.86482	1101.14204
4.69116	2349.66402	2350.17247	61.53959	24.29806	187.55939	986.72221	1090.05322
4.67905	2348.04853	2348.57471	61.84925	24.45268	189.65704	993.57024	1079.04551
4.66695	2346.51259	2347.08630	62.16123	24.60883	191.79101	1000.40580	1068.11943
4.65484	2345.09610	2345.70536	62.47554	24.76655	193.96211	1007.22569	1057.27546
4.64274	2343.86617	2344.42991	62.79223	24.92585	196.17121	1014.02660	1046.51403
4.63063	2342.83899	2343.25782	63.11131	25.08674	198.41914	1020.80510	1035.83553
4.61853	2341.93998	2342.18684	63.43279	25.24927	200.70681	1027.55766	1025.24030
4.60642	2341.19200	2341.21459	63.75672	25.41344	203.03512	1034.28066	1014.72864
4.59432	2340.69418	2340.33856	64.08311	25.57928	205.40502	1040.97035	1004.30081
4.58221	2340.40444	2339.55614	64.41199	25.74682	207.81745	1047.62287	993.95702
4.57011	2340.26738	2338.86458	64.74337	25.91607	210.27341	1054.23427	983.69747
4.55800	2340.21279	2338.26103	65.07730	26.08706	212.77390	1060.80048	973.52228
4.54590	2340.23817	2337.74251	65.41378	26.25982	215.31998	1067.31735	963.43158
4.53380	2340.37228	2337.30596	65.75286	26.43436	217.91270	1073.78061	953.42542
4.52169	2340.56508	2336.94818	66.09455	26.61073	220.55316	1080.18589	943.50385
4.50959	2340.83456	2336.66591	66.43889	26.78893	223.24250	1086.52872	933.66687
4.49748	2341.14416	2336.45576	66.78589	26.96901	225.98186	1092.80455	923.91446
4.48538	2341.38669	2336.31428	67.13559	27.15097	228.77243	1099.00873	914.24657
4.47327	2341.58518	2336.23792	67.48801	27.33486	231.61543	1105.13651	904.66309
4.46117	2341.80027	2336.22304	67.84319	27.52070	234.51213	1111.18309	895.16394
4.44906	2342.06156	2336.26595	68.20114	27.70851	237.46379	1117.14356	885.74895
4.43696	2342.28924	2336.36290	68.56191	27.89834	240.47174	1123.01293	876.41798
4.42485	2342.39734	2336.51005	68.92551	28.09019	243.53735	1128.78617	867.17082
4.41275	2342.41382	2336.70353	69.29198	28.28412	246.66200	1134.45817	858.00726
4.40064	2342.38578	2336.93943	69.66135	28.48013	249.84712	1140.02375	848.92708
4.38854	2342.31499	2337.21380	70.03365	28.67828	253.09418	1145.47770	839.93000
4.37643	2342.18997	2337.52266	70.40890	28.87858	256.40469	1150.81474	831.01575
4.36433	2342.06392	2337.86201	70.78715	29.08107	259.78019	1156.02957	822.18403
4.35222	2342.03273	2338.22787	71.16842	29.28579	263.22228	1161.11686	813.43452
4.34012	2341.98826	2338.61621	71.55274	29.49276	266.73259	1166.07124	804.76689
4.32801	2341.79450	2339.02307	71.94014	29.70202	270.31278	1170.88736	796.18078
4.31591	2341.51123	2339.44448	72.33067	29.91361	273.96457	1175.55982	787.67582
4.30380	2341.19641	2339.87650	72.72434	30.12755	277.68974	1180.08325	779.25162
4.29170	2340.80146	2340.31526	73.12120	30.34389	281.49007	1184.45231	770.90779
4.27960	2340.30944	2340.75693	73.52128	30.56267	285.36743	1188.66165	762.64391
4.26749	2339.77710	2341.19775	73.92461	30.78391	289.32372	1192.70596	754.45955
4.25539	2339.21002	2341.63405	74.33123	31.00766	293.36088	1196.58001	746.35427
4.24328	2338.64772	2342.06224	74.74118	31.23395	297.48092	1200.27857	738.32762
4.23118	2338.17085	2342.47884	75.15448	31.46283	301.68587	1203.79653	730.37913
4.21907	2337.82225	2342.88050	75.57118	31.69434	305.97784	1207.12882	722.50832
4.20697	2337.67387	2343.26400	75.99131	31.92851	310.35897	1210.27048	714.71473
4.19486	2337.68689	2343.62625	76.41491	32.16539	314.83146	1213.21664	706.99784
4.18276	2337.77129	2343.96432	76.84202	32.40503	319.39757	1215.96255	699.35715
4.17065	2337.94067	2344.27547	77.27268	32.64745	324.05958	1218.50359	691.79216
4.15855	2338.16580	2344.55712	77.70692	32.89272	328.81986	1220.83527	684.30235
4.14644	2338.29688	2344.80690	78.14479	33.14087	333.68081	1222.95324	676.88718
4.13434	2338.37817	2345.02263	78.58632	33.39195	338.64489	1224.85334	669.54614
4.12223	2338.67277	2345.20238	79.03155	33.64601	343.71461	1226.53154	662.27866
4.11013	2338.99566	2345.34442	79.48054	33.90309	348.89253	1227.98403	655.08423
4.09802	2339.29043	2345.44728	79.93331	34.16325	354.18127	1229.20719	647.96227
4.08592	2339.59193	2345.50973	80.38990	34.42653	359.58347	1230.19758	640.91225
4.07381	2339.95209	2345.53083	80.85037	34.69298	365.10186	1230.95201	633.93359
4.06171	2340.36220	2345.50987	81.31476	34.96267	370.73919	1231.46751	627.02574
4.04960	2340.85638	2345.44647	81.78311	35.23563	376.49827	1231.74132	620.18814
4.03750	2341.49467	2345.34050	82.25546	35.51193	382.38194	1231.77096	613.42021
4.02540	2342.14334	2345.19214	82.73186	35.79162	388.39309	1231.55420	606.72137
4.01329	2342.35991	2345.00187	83.21235	36.07475	394.53465	1231.08905	600.09107
4.00119	2342.55022	2344.77049	83.69699	36.36139	400.80958	1230.37382	593.52872
3.98908	2342.73962	2344.49908	84.18581	36.65158	407.22087	1229.40708	587.03374
3.97698	2342.92638	2344.18906	84.67887	36.94541	413.77154	1228.18769	580.60555
3.96487	2343.10187	2343.84215	85.17621	37.24291	420.46463	1226.71481	574.24358
3.95277	2343.19646	2343.46038	85.67789	37.54416	427.30320	1224.98788	567.94725
3.94066	2343.16086	2343.04610	86.18395	37.84922	434.29032	1223.00664	561.71596
3.92856	2343.04411	2342.60195	86.69445	38.15816	441.42904	1220.77115	555.54915
3.91645	2342.72057	2342.13089	87.20943	38.47104	448.72245	1218.28175	549.44623
3.90435	2342.32984	2341.63616	87.72895	38.78792	456.17357	1215.53910	543.40662
3.89224	2341.94662	2341.12127	88.25306	39.10889	463.78544	1212.54415	537.42973
3.88014	2341.65940	2340.59003	88.78181	39.43401	471.56104	1209.29818	531.51500
3.86803	2341.51203	2340.04650	89.31525	39.76335	479.50331	1205.80275	525.66183
3.85593	2341.37746	2339.49496	89.85345	40.09699	487.61512	1202.05974	519.86966
3.84382	2341.24034	2338.93993	90.39646	40.43500	495.89927	1198.07130	514.13790
3.83172	2340.97361	2338.38615	90.94433	40.77746	504.35846	1193.83992	508.46599
3.81961	2340.57865	2337.83851	91.49712	41.12445	512.99527	1189.36832	502.85335
3.80751	2340.07214	2337.30207	92.05490	41.47605	521.81216	1184.65956	497.29941
3.79540	2339.48219	2336.78201	92.61771	41.83234	530.81144	1179.71693	491.80360
3.78330	2338.62628	2336.28361	93.18562	42.19341	539.99521	1174.54402	486.36535
3.77120	2337.36058	2335.81220	93.75869	42.55934	549.36541	1169.14466	480.98410
3.75909	2335.91652	2335.37315	94.33698	42.93023	558.92370	1163.52295	475.65930
3.74699	2334.30151	2334.97179	94.92056	43.30615	568.67150	1157.68320	470.39037
3.73488	2332.50117	2334.61340	95.50948	43.68721	578.60993	1151.62999	465.17677
3.72278	2330.97826	2334.30315	96.10382	44.07350	588.73978	1145.36810	460.01794
3.71067	2329.85521	2334.04607	96.70363	44.46512	599.06146	1138.90252	454.91334
3.69857	2329.12492	2333.84695	97.30899	44.86215	609.57497	1132.23843	449.86241
3.68646	2328.62390	2333.71033	97.91996	45.26471	620.27985	1125.38121	444.86461
3.67436	2328.36161	2333.64043	98.53661	45.67290	631.17513	1118.33639	439.91940
3.66225	2328.58147	2333.64106	99.15901	46.08682	642.25929	1111.10969	435.02625
3.65015	2329.41894	2333.71559	99.78722	46.50659	653.53021	1103.70695	430.18462
3.63804	2330.58071	2333.86686	100.42133	46.93230	664.98509	1096.13415	425.39398
3.62594	2332.11844	2334.09710	101.06140	47.36408	676.62042	1088.39739	420.65381
3.61383	2334.01704	2334.40788	101.70751	47.80203	688.43189	1080.50286	415.96358
3.60173	2335.80467	2334.80001	102.35973	48.24629	700.41434	1072.45687	411.32278
3.58962	2337.46396	2335.27348	103.01814	48.69696	712.56170	1064.26579	406.73089
3.57752	2338.94971	2335.82735	103.68282	49.15418	724.86691	1055.93604	402.18740
3.56541	2340.81573	2336.45968	104.35383	49.61807	737.32186	1047.47412	397.69179
3.55331	2343.11394	2337.16744	105.03128	50.08876	749.91728	1038.88655	393.24358
3.54120	2345.42826	2337.94645	105.71522	50.56638	762.64272	1030.17986	388.84226
3.52910	2347.63017	2338.79124	106.40575	51.05107	775.48645	1021.36063	384.48734
3.51700	2349.73949	2339.69504	107.10295	51.54297	788.43539	1012.43541	380.17832
3.50489	2351.86990	2340.64961	107.80691	52.04222	801.47504	1003.41073	375.91472
3.49279	2353.92463	2341.64523	108.51770	52.54896	814.58939	994.29313	371.69605
3.48068	2355.56302	2342.67060	109.23542	53.06336	827.76091	985.08907	367.52184
3.46858	2357.07448	2343.71276	109.96016	53.58555	840.97044	975.80501	363.39161
3.45647	2357.83162	2344.75707	110.69200	54.11569	854.19717	966.44731	359.30489
3.44437	2358.06370	2345.78708	111.43104	54.65396	867.41856	957.02229	355.26123
3.43226	2358.03916	2346.78457	112.17736	55.20051	880.61036	947.53620	351.26014
3.42016	2357.39683	2347.72947	112.93108	55.75550	893.74654	937.99517	347.30119
3.40805	2356.03498	2348.59987	113.69227	56.31912	906.79931	928.40527	343.38391
3.39595	2354.65525	2349.37199	114.46104	56.89154	919.73911	918.77245	339.50785
3.38384	2353.34268	2350.02025	115.23748	57.47294	932.53468	909.10257	335.67257
3.37174	2352.63913	2350.51726	116.02170	58.06350	945.15305	899.40137	331.87764
3.35963	2352.22889	2350.83393	116.81380	58.66343	957.55964	889.67445	328.12261
3.34753	2351.77223	2350.93950	117.61388	59.27290	969.71835	879.92731	324.40705
3.33542	2351.24550	2350.80172	118.42205	59.89213	981.59170	870.16531	320.73054
3.32332	2350.32670	2350.38694	119.23841	60.52131	993.14092	860.39366	317.09265
3.31121	2348.86265	2349.66033	120.06308	61.16065	1004.32618	850.61746	313.49296
3.29911	2346.70401	2348.58602	120.89616	61.81038	1015.10678	840.84165	309.93105
3.28700	2343.60029	2347.12737	121.73777	62.47071	1025.44135	831.07101	306.40653
3.27490	2340.05878	2345.24722	122.58802	63.14186	1035.28816	821.31021	302.91897
3.26280	2336.17436	2342.90818	123.44702	63.82408	1044.60537	811.56374	299.46798
3.25069	2331.60426	2340.07292	124.31490	64.51758	1053.35133	801.83594	296.05316
3.23859	2326.86015	2336.70451	125.19178	65.22263	1061.48498	792.13102	292.67411
3.22648	2321.93108	2332.76680	126.07777	65.93947	1068.96611	782.45301	289.33044
3.21438	2316.54479	2328.22474	126.97300	66.66834	1075.75581	772.80580	286.02178
3.20227	2310.55745	2323.04481	127.87760	67.40953	1081.81682	763.19313	282.74773
3.19017	2304.18588	2317.19537	128.79170	68.16328	1087.11388	753.61858	279.50792
3.17806	2297.44354	2310.64703	129.71542	68.92989	1091.61416	744.08558	276.30198
3.16596	2289.91312	2303.37309	130.64890	69.70963	1095.28762	734.59742	273.12953
3.15385	2281.47397	2295.34980	131.59227	70.50278	1098.10733	725.15721	269.99021
3.14175	2272.20419	2286.55680	132.54567	71.30966	1100.04986	715.76795	266.88366
3.12964	2261.60502	2276.97734	133.50924	72.13055	1101.09555	706.43248	263.80952
3.11754	2251.02791	2266.59861	134.48312	72.96577	1101.22881	697.15347	260.76743
3.10543	2240.42056	2255.41195	135.46746	73.81565	1100.43830	687.93349	257.75706
3.09333	2229.70466	2243.41304	136.46239	74.68051	1098.71716	678.77495	254.77804
3.08122	2219.00130	2230.60201	137.46808	75.56067	1096.06311	669.68012	251.83004
3.06912	2207.95794	2216.98355	138.48467	76.45650	1092.47853	660.65114	248.91271
3.05701	2196.15197	2202.56690	139.51231	77.36833	1087.97050	651.69002	246.02574
3.04491	2183.43358	2187.36582	140.55117	78.29654	1082.55069	642.79865	243.16877
3.03280	2169.51184	2171.39851	141.60140	79.24148	1076.23535	633.97878	240.34149
3.02070	2154.45583	2154.68743	142.66317	80.20354	1069.04508	625.23206	237.54358
3.00860	2138.59499	2137.25910	143.73664	81.18311	1061.00465	616.56000	234.77471
2.99649	2121.90397	2119.14386	144.82197	82.18059	1052.14274	607.96400	232.03456
2.98439	2103.64526	2100.37555	145.91935	83.19637	1042.49165	599.44535	229.32283
2.97228	2084.58340	2080.99119	147.02893	84.23089	1032.08691	591.00525	226.63920
2.96018	2065.26765	2061.03060	148.15091	85.28456	1020.96698	582.64478	223.98337
2.94807	2045.70884	2040.53604	149.28546	86.35782	1009.17282	574.36490	221.35504
2.93597	2025.91857	2019.55176	150.43276	87.45112	996.74746	566.16651	218.75391
2.92386	2005.95477	1998.12362	151.59301	88.56492	983.73563	558.05039	216.17968
2.91176	1985.83355	1976.29868	152.76638	89.69968	970.18331	550.01724	213.63207
2.89965	1964.70232	1954.12476	153.95308	90.85589	956.13735	542.06767	211.11077
2.88755	1942.70851	1931.65008	155.15330	92.03403	941.64503	534.20221	208.61552
2.87544	1920.31619	1908.92286	156.36724	93.23461	926.75370	526.42129	206.14602
2.86334	1897.92111	1885.99097	157.59510	94.45813	911.51043	518.72530	203.70200
2.85123	1874.93598	1862.90161	158.83710	95.70513	895.96167	511.11452	201.28319
2.83913	1852.46936	1839.70101	160.09344	96.97612	880.15296	503.58919	198.88931
2.82702	1830.10977	1816.43415	161.36434	98.27167	864.12861	496.14944	196.52009
2.81492	1807.17100	1793.14452	162.65002	99.59232	847.93153	488.79538	194.17526
2.80281	1783.85995	1769.87396	163.95071	100.93864	831.60300	481.52704	191.85458
2.79071	1760.15966	1746.66245	165.26662	102.31121	815.18247	474.34439	189.55777
2.77860	1735.70302	1723.54798	166.59799	103.71061	798.70746	467.24734	187.28457
2.76650	1711.04295	1700.56647	167.94505	105.13746	782.21345	460.23575	185.03475
2.75440	1686.13746	1677.75167	169.30806	106.59235	765.73378	453.30945	182.80804
2.74229	1661.71474	1655.13515	170.68724	108.07591	749.29961	446.46818	180.60420
2.73019	1638.27581	1632.74622	172.08286	109.58877	732.93993	439.71168	178.42299
2.71808	1615.71050	1610.61199	173.49515	111.13156	716.68149	433.03962	176.26416
2.70598	1593.58152	1588.75733	174.92439	112.70495	700.54889	426.45163	174.12748
2.69387	1570.74233	1567.20499	176.37083	114.30957	684.56456	419.94732	172.01270
2.68177	1547.39346	1545.97558	177.83475	115.94611	668.74886	413.52625	169.91960
2.66966	1524.47157	1525.08766	179.31641	117.61523	653.12012	407.18794	167.84795
2.65756	1502.85590	1504.55784	180.81610	119.31761	637.69470	400.93190	165.79752
2.64545	1481.58493	1484.40082	182.33410	121.05394	622.48710	394.75760	163.76809
2.63335	1460.72272	1464.62953	183.87069	122.82490	607.51005	388.66448	161.75942
2.62124	1439.91506	1445.25520	185.42617	124.63119	592.77458	382.65195	159.77131
2.60914	1419.10856	1426.28744	187.00085	126.47349	578.29015	376.71940	157.80354
2.59703	1398.93684	1407.73437	188.59503	128.35252	564.06471	370.86621	155.85589
2.58493	1378.88022	1389.60271	190.20902	130.26895	550.10486	365.09173	153.92815
2.57282	1358.77981	1371.89787	191.84313	132.22349	536.41585	359.39528	152.02011
2.56072	1339.10776	1354.62407	193.49770	134.21681	523.00180	353.77619	150.13157
2.54861	1319.87190	1337.78439	195.17306	136.24959	509.86568	348.23374	148.26232
2.53651	1302.19287	1321.38091	196.86954	138.32250	497.00949	342.76722	146.41215
2.52440	1285.79537	1305.41474	198.58749	140.43620	484.43427	337.37591	144.58088
2.51230	1270.02317	1289.88617	200.32725	142.59133	472.14026	332.05904	142.76829
2.50019	1254.81093	1274.79469	202.08920	144.78851	460.12691	326.81588	140.97420
2.48809	1239.88447	1260.13909	203.87368	147.02834	448.39301	321.64566	139.19840
2.47598	1225.58392	1245.91752	205.68109	149.31139	436.93674	316.54759	137.44072
2.46388	1211.92123	1232.12756	207.51181	151.63820	425.75570	311.52090	135.70095
2.45177	1198.99831	1218.76625	209.36622	154.00930	414.84705	306.56479	133.97890
2.43967	1186.69945	1205.83020	211.24472	156.42513	404.20749	301.67846	132.27440
2.42756	1174.60180	1193.31559	213.14774	158.88614	393.83336	296.86111	130.58725
2.41545	1162.55962	1181.21822	215.07569	161.39268	383.72067	292.11192	128.91726
2.40335	1151.16308	1169.53356	217.02900	163.94509	373.86515	287.43007	127.26425
2.39124	1140.41733	1158.25679	219.00812	166.54361	364.26229	282.81474	125.62803
2.37913	1130.21701	1147.38282	221.01351	169.18843	354.90738	278.26507	124.00842
2.36702	1120.96651	1136.90631	223.04564	171.87966	345.79554	273.78024	122.40523
2.35491	1112.13185	1126.82173	225.10500	174.61732	336.92175	269.35938	120.81828
2.34280	1103.70957	1117.12331	227.19210	177.40134	328.28086	265.00165	119.24736
2.33069	1095.16697	1107.80515	229.30746	180.23156	319.86766	260.70617	117.69230
2.31857	1086.77063	1098.86113	231.45163	183.10769	311.67686	256.47206	116.15289
2.30646	1079.19470	1090.28501	233.62518	186.02934	303.70313	252.29842	114.62893
2.29434	1072.42711	1082.07038	235.82871	188.99599	295.94109	248.18436	113.12023
2.28221	1066.63903	1074.21068	238.06284	192.00696	288.38536	244.12895	111.62656
2.27009	1061.35312	1066.69923	240.32824	195.06145	281.03056	240.13126	110.14772
2.25796	1056.35885	1059.52919	242.62561	198.15848	273.87129	236.19032	108.68348
2.24582	1051.56642	1052.69356	244.95569	201.29692	266.90219	232.30516	107.23361
2.23368	1046.99432	1046.18523	247.31926	204.47543	260.11791	228.47477	105.79785
2.22153	1042.52615	1039.99690	249.71719	207.69250	253.51313	224.69813	104.37596
2.20937	1037.53277	1034.12115	252.15036	210.94639	247.08256	220.97417	102.96766
2.19720	1032.31190	1028.55037	254.61977	214.23517	240.82094	217.30180	101.57267
2.18502	1027.68340	1023.27679	257.12647	217.55665	234.72308	213.67990	100.19069
2.17282	1024.08393	1018.29246	259.67161	220.90839	228.78378	210.10729	98.82139
2.16061	1020.75641	1013.58924	262.25642	224.28769	222.99793	206.58276	97.46444
2.14838	1017.05336	1009.15879	264.88227	227.69155	217.36044	203.10506	96.11946
