# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
4.49748	2362.03814	2361.87115	65.92039	23.10594	329.74586	1016.19755	926.90140
4.48538	2360.60695	2360.69816	66.26373	23.26235	333.59807	1020.66247	916.91154
4.47327	2359.52923	2359.55700	66.60972	23.42041	337.51746	1024.99439	907.01501
4.46117	2358.56770	2358.44368	66.95840	23.58015	341.50548	1029.18812	897.21154
4.44906	2357.61369	2357.35424	67.30978	23.74160	345.56359	1033.23844	887.50082
4.43696	2356.82863	2356.28472	67.66391	23.90479	349.69331	1037.14020	877.88252
4.42485	2356.12997	2355.23124	68.02080	24.06973	353.89618	1040.88824	868.35630
4.41275	2355.43127	2354.18996	68.38048	24.23646	358.17378	1044.47748	858.92177
4.40064	2354.73160	2353.15712	68.74299	24.40499	362.52772	1047.90288	849.57854
4.38854	2354.03067	2352.12904	69.10834	24.57537	366.95965	1051.15948	840.32619
4.37643	2353.17820	2351.10214	69.47659	24.74761	371.47126	1054.24240	831.16429
4.36433	2352.10164	2350.07295	69.84774	24.92174	376.06425	1057.14684	822.09238
4.35222	2350.85464	2349.03812	70.22183	25.09779	380.74039	1059.86812	813.11000
4.34012	2349.48379	2347.99447	70.59890	25.27580	385.50146	1062.40167	804.21664
4.32801	2348.05287	2346.93893	70.97897	25.45578	390.34930	1064.74306	795.41181
4.31591	2346.50889	2345.86862	71.36208	25.63777	395.28577	1066.88800	786.69500
4.30380	2344.81438	2344.78083	71.74825	25.82181	400.31278	1068.83234	778.06565
4.29170	2343.03793	2343.67305	72.13753	26.00791	405.43226	1070.57211	769.52324
4.27960	2341.21517	2342.54297	72.52993	26.19612	410.64619	1072.10353	761.06720
4.26749	2339.33829	2341.38851	72.92551	26.38646	415.95659	1073.42298	752.69697
4.25539	2337.30328	2340.20779	73.32428	26.57897	421.36551	1074.52708	744.41196
4.24328	2335.34171	2338.99921	73.72629	26.77369	426.87503	1075.41262	736.21158
4.23118	2333.52688	2337.76138	74.13156	26.97064	432.48728	1076.07666	728.09524
4.21907	2331.73364	2336.49322	74.54014	27.16986	438.20443	1076.51647	720.06232
4.20697	2329.94832	2335.19388	74.95206	27.37140	444.02866	1076.72955	712.11221
4.19486	2328.22641	2333.86282	75.36735	27.57527	449.96222	1076.71369	704.24429
4.18276	2326.68010	2332.49977	75.78605	27.78153	456.00735	1076.46691	696.45793
4.17065	2325.14118	2331.10478	76.20820	27.99021	462.16637	1075.98752	688.75249
4.15855	2323.64496	2329.67818	76.63383	28.20134	468.44159	1075.27409	681.12732
4.14644	2322.61171	2328.22063	77.06299	28.41497	474.83537	1074.32550	673.58179
4.13434	2321.69102	2326.73309	77.49571	28.63114	481.35010	1073.14089	666.11524
4.12223	2320.77198	2325.21684	77.93203	28.84989	487.98819	1071.71972	658.72701
4.11013	2319.85100	2323.67349	78.37199	29.07126	494.75206	1070.06172	651.41645
4.09802	2318.88899	2322.10494	78.81563	29.29530	501.64418	1068.16694	644.18289
4.08592	2317.84374	2320.51345	79.26299	29.52204	508.66700	1066.03574	637.02567
4.07381	2316.70685	2318.90156	79.71411	29.75153	515.82303	1063.66877	629.94412
4.06171	2315.51642	2317.27215	80.16904	29.98382	523.11474	1061.06697	622.93757
4.04960	2314.26325	2315.62840	80.62781	30.21895	530.54465	1058.23163	616.00536
4.03750	2313.30644	2313.97379	81.09047	30.45697	538.11525	1055.16429	609.14680
4.02540	2312.43147	2312.31211	81.55706	30.69794	545.82905	1051.86683	602.36124
4.01329	2311.54558	2310.64742	82.02762	30.94189	553.68853	1048.34139	595.64799
4.00119	2310.69393	2308.98406	82.50220	31.18888	561.69618	1044.59043	589.00638
3.98908	2309.99691	2307.32666	82.98085	31.43896	569.85443	1040.61667	582.43574
3.97698	2309.33474	2305.68006	83.46361	31.69218	578.16573	1036.42314	575.93540
3.96487	2308.68943	2304.04936	83.95053	31.94860	586.63245	1032.01310	569.50468
3.95277	2308.01124	2302.43988	84.44165	32.20827	595.25692	1027.39011	563.14293
3.94066	2306.88322	2300.85714	84.93702	32.47125	604.04145	1022.55796	556.84946
3.92856	2305.04326	2299.30682	85.43669	32.73760	612.98823	1017.52069	550.62362
3.91645	2303.05138	2297.79479	85.94071	33.00736	622.09941	1012.28258	544.46473
3.90435	2301.00594	2296.32704	86.44913	33.28061	631.37704	1006.84812	538.37214
3.89224	2298.67045	2294.90967	86.96200	33.55740	640.82305	1001.22203	532.34518
3.88014	2296.11897	2293.54887	87.47937	33.83780	650.43928	995.40922	526.38320
3.86803	2293.38105	2292.25087	88.00129	34.12187	660.22740	989.41477	520.48553
3.85593	2290.90325	2291.02195	88.52782	34.40967	670.18897	983.24395	514.65154
3.84382	2288.89136	2289.86838	89.05901	34.70127	680.32534	976.90219	508.88056
3.83172	2287.27591	2288.79637	89.59491	34.99675	690.63769	970.39507	503.17196
3.81961	2285.90501	2287.81209	90.13557	35.29616	701.12699	963.72828	497.52508
3.80751	2284.69957	2286.92158	90.68106	35.59958	711.79399	956.90765	491.93930
3.79540	2283.70519	2286.13074	91.23143	35.90708	722.63915	949.93911	486.41397
3.78330	2283.12171	2285.44528	91.78673	36.21874	733.66268	942.82868	480.94846
3.77120	2282.79580	2284.87070	92.34703	36.53463	744.86445	935.58244	475.54214
3.75909	2282.54723	2284.41222	92.91239	36.85484	756.24404	928.20656	470.19440
3.74699	2282.47702	2284.07473	93.48285	37.17943	767.80060	920.70724	464.90460
3.73488	2282.67304	2283.86278	94.05849	37.50849	779.53293	913.09073	459.67214
3.72278	2282.56446	2283.78053	94.63937	37.84211	791.43936	905.36328	454.49641
3.71067	2282.51581	2283.83165	95.22555	38.18036	803.51778	897.53117	449.37679
3.69857	2282.60055	2284.01932	95.81708	38.52334	815.76556	889.60066	444.31268
3.68646	2282.79885	2284.34618	96.41405	38.87114	828.17950	881.57800	439.30349
3.67436	2283.15628	2284.81425	97.01650	39.22384	840.75586	873.46943	434.34862
3.66225	2283.82721	2285.42488	97.62451	39.58154	853.49021	865.28113	429.44748
3.65015	2284.87549	2286.17872	98.23815	39.94434	866.37751	857.01922	424.59950
3.63804	2286.82485	2287.07564	98.85748	40.31232	879.41196	848.68980	419.80408
3.62594	2289.27133	2288.11469	99.48257	40.68560	892.58700	840.29886	415.06066
3.61383	2291.85332	2289.29404	100.11349	41.06427	905.89528	831.85233	410.36867
3.60173	2294.52402	2290.61091	100.75032	41.44845	919.32856	823.35605	405.72754
3.58962	2297.50715	2292.06154	101.39312	41.83822	932.87772	814.81577	401.13671
3.57752	2300.75231	2293.64111	102.04197	42.23372	946.53268	806.23712	396.59562
3.56541	2303.80555	2295.34371	102.69695	42.63504	960.28235	797.62564	392.10374
3.55331	2306.92325	2297.16227	103.35812	43.04230	974.11460	788.98673	387.66051
3.54120	2310.05541	2299.08851	104.02557	43.45563	988.01621	780.32570	383.26539
3.52910	2313.19044	2301.11290	104.69938	43.87513	1001.97282	771.64771	378.91785
3.51700	2316.31958	2303.22461	105.37962	44.30094	1015.96891	762.95778	374.61736
3.50489	2319.69508	2305.41150	106.06637	44.73319	1029.98772	754.26082	370.36340
3.49279	2323.21548	2307.66002	106.75972	45.17199	1044.01129	745.56158	366.15544
3.48068	2326.54172	2309.95524	107.45974	45.61749	1058.02036	736.86467	361.99297
3.46858	2329.72771	2312.28080	108.16653	46.06982	1071.99440	728.17456	357.87549
3.45647	2332.49549	2314.61892	108.88017	46.52912	1085.91158	719.49557	353.80248
3.44437	2334.43222	2316.95035	109.60074	46.99553	1099.74874	710.83188	349.77346
3.43226	2335.72951	2319.25441	110.32833	47.46921	1113.48146	702.18750	345.78791
3.42016	2336.77196	2321.50900	111.06303	47.95029	1127.08399	693.56631	341.84537
3.40805	2337.77000	2323.69060	111.80494	48.43894	1140.52935	684.97204	337.94533
3.39595	2338.32109	2325.77434	112.55414	48.93531	1153.78932	676.40824	334.08733
3.38384	2338.45026	2327.73403	113.31073	49.43956	1166.83451	667.87833	330.27089
3.37174	2338.38776	2329.54225	114.07481	49.95186	1179.63444	659.38560	326.49554
3.35963	2337.88305	2331.17040	114.84646	50.47238	1192.15757	650.93316	322.76082
3.34753	2336.97136	2332.58881	115.62579	51.00130	1204.37146	642.52399	319.06627
3.33542	2335.91135	2333.76688	116.41291	51.53879	1216.24284	634.16091	315.41143
3.32332	2334.31971	2334.67316	117.20790	52.08503	1227.73775	625.84662	311.79586
3.31121	2332.13206	2335.27556	118.01087	52.64022	1238.82170	617.58366	308.21910
3.29911	2329.88469	2335.54146	118.82193	53.20455	1249.45981	609.37443	304.68073
3.28700	2327.91266	2335.43792	119.64119	53.77821	1259.61699	601.22122	301.18031
3.27490	2326.53596	2334.93187	120.46874	54.36141	1269.25816	593.12615	297.71741
3.26280	2324.70623	2333.99033	121.30471	54.95436	1278.34844	585.09123	294.29160
3.25069	2322.42410	2332.58062	122.14920	55.55726	1286.85335	577.11835	290.90246
3.23859	2319.76633	2330.67061	123.00232	56.17035	1294.73910	569.20927	287.54958
3.22648	2316.55977	2328.22894	123.86419	56.79383	1301.97276	561.36561	284.23255
3.21438	2312.79254	2325.22533	124.73494	57.42795	1308.52258	553.58889	280.95096
3.20227	2308.06532	2321.63074	125.61466	58.07295	1314.35820	545.88053	277.70441
3.19017	2302.75325	2317.41774	126.50350	58.72905	1319.45088	538.24181	274.49250
3.17806	2297.35279	2312.56066	127.40157	59.39651	1323.77382	530.67391	271.31484
3.16596	2291.85892	2307.03591	128.30899	60.07560	1327.30236	523.17792	268.17105
3.15385	2286.09726	2300.82220	129.22589	60.76656	1330.01419	515.75483	265.06074
3.14175	2279.76209	2293.90074	130.15240	61.46967	1331.88964	508.40550	261.98353
3.12964	2273.06382	2286.25547	131.08865	62.18520	1332.91182	501.13075	258.93905
3.11754	2265.58954	2277.87326	132.03478	62.91345	1333.06685	493.93126	255.92692
3.10543	2257.31727	2268.74402	132.99092	63.65469	1332.34398	486.80765	252.94679
3.09333	2247.93091	2258.86093	133.95720	64.40922	1330.73576	479.76046	249.99829
3.08122	2237.60208	2248.22045	134.93377	65.17736	1328.23813	472.79013	247.08106
3.06912	2227.11543	2236.82245	135.92077	65.95941	1324.85047	465.89704	244.19475
3.05701	2216.39039	2224.67026	136.91835	66.75570	1320.57569	459.08150	241.33901
3.04491	2204.84387	2211.77063	137.92665	67.56656	1315.42018	452.34373	238.51351
3.03280	2192.50944	2198.13377	138.94582	68.39233	1309.39383	445.68392	235.71788
3.02070	2180.13970	2183.77325	139.97601	69.23335	1302.50993	439.10215	232.95181
3.00860	2166.86771	2168.70588	141.01738	70.08999	1294.78509	432.59847	230.21496
2.99649	2153.01134	2152.95167	142.07008	70.96260	1286.23913	426.17286	227.50700
2.98439	2137.87296	2136.53358	143.13428	71.85156	1276.89487	419.82527	224.82760
2.97228	2121.88573	2119.47742	144.21014	72.75726	1266.77800	413.55556	222.17645
2.96018	2105.41249	2101.81157	145.29782	73.68010	1255.91685	407.36357	219.55323
2.94807	2088.41794	2083.56679	146.39749	74.62047	1244.34213	401.24907	216.95763
2.93597	2071.29427	2064.77600	147.50933	75.57879	1232.08673	395.21182	214.38933
2.92386	2053.66645	2045.47395	148.63350	76.55549	1219.18542	389.25150	211.84803
2.91176	2035.75333	2025.69703	149.77019	77.55101	1205.67460	383.36779	209.33344
2.89965	2017.69164	2005.48291	150.91957	78.56578	1191.59202	377.56029	206.84524
2.88755	1999.12258	1984.87036	152.08183	79.60028	1176.97649	371.82860	204.38316
2.87544	1979.86037	1963.89888	153.25716	80.65495	1161.86759	366.17228	201.94689
2.86334	1960.22178	1942.60851	154.44573	81.73030	1146.30546	360.59085	199.53616
2.85123	1939.81190	1921.03950	155.64776	82.82680	1130.33045	355.08382	197.15067
2.83913	1918.84966	1899.23212	156.86343	83.94497	1113.98293	349.65064	194.79015
2.82702	1897.19844	1877.22639	158.09295	85.08531	1097.30303	344.29078	192.45432
2.81492	1875.10696	1855.06185	159.33652	86.24835	1080.33043	339.00365	190.14291
2.80281	1852.85735	1832.77739	160.59434	87.43463	1063.10411	333.78867	187.85565
2.79071	1830.10333	1810.41103	161.86662	88.64470	1045.66223	328.64521	185.59226
2.77860	1806.79871	1787.99979	163.15359	89.87912	1028.04192	323.57265	183.35250
2.76650	1783.58775	1765.57950	164.45546	91.13847	1010.27914	318.57033	181.13610
2.75440	1760.05977	1743.18472	165.77245	92.42333	992.40855	313.63761	178.94279
2.74229	1736.29768	1720.84861	167.10479	93.73429	974.46340	308.77379	176.77234
2.73019	1712.94806	1698.60283	168.45270	95.07198	956.47547	303.97820	174.62448
2.71808	1689.91034	1676.47750	169.81643	96.43700	938.47496	299.25013	172.49897
2.70598	1666.70792	1654.50113	171.19621	97.82999	920.49047	294.58888	170.39557
2.69387	1643.04097	1632.70059	172.59229	99.25159	902.54894	289.99374	168.31403
2.68177	1619.30241	1611.10110	174.00491	100.70246	884.67565	285.46397	166.25412
2.66966	1595.63874	1589.72621	175.43432	102.18325	866.89418	280.99885	164.21560
2.65756	1572.22106	1568.59780	176.88079	103.69464	849.22648	276.59765	162.19824
2.64545	1549.69271	1547.73614	178.34457	105.23731	831.69283	272.25962	160.20181
2.63335	1527.21058	1527.15986	179.82593	106.81194	814.31188	267.98402	158.22609
2.62124	1504.68872	1506.88604	181.32514	108.41924	797.10070	263.77012	156.27084
2.60914	1482.32211	1486.93022	182.84247	110.05991	780.07484	259.61715	154.33585
2.59703	1460.37711	1467.30646	184.37822	111.73464	763.24833	255.52438	152.42090
2.58493	1438.83348	1448.02742	185.93265	113.44417	746.63379	251.49105	150.52577
2.57282	1417.68035	1429.10437	187.50608	115.18919	730.24244	247.51641	148.65025
2.56072	1396.78229	1410.54728	189.09879	116.97043	714.08422	243.59972	146.79413
2.54861	1376.11541	1392.36491	190.71109	118.78859	698.16780	239.74022	144.95721
2.53651	1356.08567	1374.56481	192.34329	120.64439	682.50069	235.93717	143.13926
2.52440	1337.18091	1357.15344	193.99570	122.53854	667.08927	232.18983	141.34010
2.51230	1319.32931	1340.13623	195.66864	124.47173	651.93888	228.49746	139.55953
2.50019	1302.26180	1323.51762	197.36245	126.44465	637.05388	224.85931	137.79733
2.48809	1285.83271	1307.30111	199.07746	128.45798	622.43772	221.27465	136.05331
2.47598	1269.74729	1291.48940	200.81400	130.51238	608.09299	217.74274	134.32729
2.46388	1254.03981	1276.08433	202.57244	132.60848	594.02150	214.26286	132.61906
2.45177	1239.07658	1261.08705	204.35313	134.74690	580.22432	210.83428	130.92843
2.43967	1224.82048	1246.49800	206.15643	136.92823	566.70186	207.45627	129.25521
2.42756	1211.13627	1232.31698	207.98272	139.15302	553.45391	204.12812	127.59922
2.41545	1197.55723	1218.54321	209.83238	141.42179	540.47968	200.84910	125.96026
2.40335	1183.88494	1205.17535	211.70580	143.73502	527.77788	197.61850	124.33815
2.39124	1170.59325	1192.21158	213.60340	146.09314	515.34673	194.43562	122.73269
2.37913	1158.05194	1179.64958	215.52559	148.49651	503.18404	191.29973	121.14370
2.36702	1146.54802	1167.48662	217.47280	150.94545	491.28724	188.21014	119.57100
2.35491	1136.00415	1155.71957	219.44547	153.44020	479.65338	185.16613	118.01438
2.34280	1126.03237	1144.34491	221.44407	155.98093	468.27924	182.16700	116.47367
2.33069	1116.46541	1133.35877	223.46906	158.56773	457.16127	179.21204	114.94866
2.31857	1107.35547	1122.75697	225.52096	161.20060	446.29571	176.30055	113.43916
2.30646	1098.81366	1112.53500	227.60026	163.87942	435.67854	173.43180	111.94497
2.29434	1090.59662	1102.68807	229.70753	166.60399	425.30558	170.60509	110.46589
2.28221	1083.00445	1093.21111	231.84333	169.37398	415.17242	167.81969	109.00170
2.27009	1075.78199	1084.09877	234.00826	172.18891	405.27455	165.07487	107.55218
2.25796	1068.70768	1075.34546	236.20296	175.04821	395.60726	162.36990	106.11712
2.24582	1061.65879	1066.94530	238.42810	177.95111	386.16577	159.70403	104.69628
2.23368	1054.99632	1058.89219	240.68441	180.89671	376.94514	157.07651	103.28942
2.22153	1048.90066	1051.17978	242.97266	183.88393	367.94037	154.48655	101.89627
2.20937	1043.37989	1043.80147	245.29369	186.91149	359.14635	151.93336	100.51658
2.19720	1037.99906	1036.75040	247.64837	189.97793	350.55790	149.41615	99.15005
2.18502	1032.51667	1030.01948	250.03769	193.08156	342.16977	146.93406	97.79640
2.17282	1027.10064	1023.60136	252.46269	196.22047	333.97665	144.48627	96.45529
2.16061	1022.04459	1017.48843	254.92451	199.39249	325.97316	142.07187	95.12639
2.14838	1017.43524	1011.67283	257.42441	202.59519	318.15391	139.68997	93.80935
