# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
5.52639	2748.25306	2750.16389	61.02289	9.41229	188.13626	470.95643	2020.63602
5.51428	2738.35644	2740.31489	61.28214	9.46068	189.59215	474.88137	2005.09854
5.50218	2728.42804	2730.41333	61.54303	9.50946	191.06580	478.84554	1989.44950
5.49007	2718.49491	2720.46799	61.80557	9.55863	192.55752	482.84914	1973.69713
5.47797	2708.55110	2710.48754	62.06977	9.60820	194.06760	486.89236	1957.84962
5.46586	2698.58978	2700.48054	62.33565	9.65817	195.59633	490.97537	1941.91501
5.45376	2688.61414	2690.45540	62.60322	9.70854	197.14404	495.09833	1925.90126
5.44165	2678.63683	2680.42045	62.87250	9.75932	198.71104	499.26140	1909.81619
5.42955	2668.67153	2670.38385	63.14350	9.81052	200.29764	503.46470	1893.66749
5.41744	2658.73082	2660.35362	63.41623	9.86214	201.90418	507.70834	1877.46272
5.40534	2648.80995	2650.33763	63.69072	9.91418	203.53100	511.99243	1861.20931
5.39323	2638.90466	2640.34361	63.96696	9.96665	205.17842	516.31704	1844.91453
5.38113	2629.06500	2630.37911	64.24499	10.01955	206.84681	520.68224	1828.58551
5.36902	2619.29593	2620.45151	64.52481	10.07290	208.53652	525.08806	1812.22922
5.35692	2609.58050	2610.56803	64.80644	10.12668	210.24792	529.53452	1795.85247
5.34481	2599.95006	2600.73570	65.08990	10.18092	211.98137	534.02161	1779.46190
5.33271	2590.40416	2590.96137	65.37519	10.23561	213.73725	538.54931	1763.06401
5.32060	2580.91779	2581.25172	65.66235	10.29075	215.51595	543.11756	1746.66511
5.30850	2571.50652	2571.61323	65.95137	10.34636	217.31786	547.72628	1730.27134
5.29640	2562.17371	2562.05217	66.24229	10.40245	219.14340	552.37536	1713.88869
5.28429	2552.90307	2552.57466	66.53511	10.45900	220.99297	557.06465	1697.52293
5.27219	2543.72619	2543.18658	66.82985	10.51604	222.86698	561.79400	1681.17972
5.26008	2534.67838	2533.89364	67.12653	10.57356	224.76588	566.56319	1664.86448
5.24798	2525.77750	2524.70133	67.42516	10.63158	226.69009	571.37200	1648.58250
5.23587	2517.03444	2515.61496	67.72576	10.69009	228.64008	576.22014	1632.33888
5.22377	2508.42837	2506.63961	68.02836	10.74910	230.61628	581.10732	1616.13854
5.21166	2499.93066	2497.78018	68.33296	10.80863	232.61918	586.03318	1599.98623
5.19956	2491.50676	2489.04137	68.63958	10.86867	234.64925	590.99734	1583.88653
5.18745	2483.16500	2480.42765	68.94825	10.92923	236.70697	595.99937	1567.84383
5.17535	2474.92281	2471.94330	69.25897	10.99032	238.79284	601.03879	1551.86237
5.16324	2466.77890	2463.59240	69.57177	11.05195	240.90738	606.11509	1535.94621
5.15114	2458.72426	2455.37882	69.88667	11.11411	243.05110	611.22769	1520.09924
5.13903	2450.75787	2447.30622	70.20369	11.17682	245.22453	616.37599	1504.32519
5.12693	2442.90134	2439.37808	70.52283	11.24009	247.42822	621.55931	1488.62762
5.11482	2435.14921	2431.59765	70.84413	11.30391	249.66272	626.77694	1473.00994
5.10272	2427.51099	2423.96799	71.16760	11.36831	251.92860	632.02808	1457.47540
5.09061	2420.01444	2416.49196	71.49326	11.43328	254.22643	637.31192	1442.02707
5.07851	2412.64944	2409.17222	71.82113	11.49882	256.55681	642.62756	1426.66790
5.06640	2405.42278	2402.01123	72.15122	11.56496	258.92034	647.97404	1411.40066
5.05430	2398.33952	2395.01125	72.48357	11.63169	261.31764	653.35034	1396.22800
5.04220	2391.38997	2388.17435	72.81819	11.69903	263.74935	658.75537	1381.15241
5.03009	2384.57869	2381.50241	73.15510	11.76698	266.21610	664.18799	1366.17624
5.01799	2377.89909	2374.99709	73.49432	11.83554	268.71856	669.64697	1351.30171
5.00588	2371.34569	2368.65989	73.83587	11.90473	271.25740	675.13101	1336.53089
4.99378	2364.94352	2362.49211	74.17977	11.97455	273.83331	680.63874	1321.86573
4.98167	2358.70883	2356.49484	74.52605	12.04502	276.44699	686.16871	1307.30806
4.96957	2352.64929	2350.66901	74.87473	12.11613	279.09918	691.71940	1292.85957
4.95746	2346.76405	2345.01536	75.22582	12.18791	281.79060	697.28920	1278.52184
4.94536	2341.05132	2339.53444	75.57935	12.26034	284.52201	702.87642	1264.29632
4.93325	2335.45995	2334.22661	75.93535	12.33346	287.29417	708.47928	1250.18436
4.92115	2329.99843	2329.09207	76.29382	12.40725	290.10788	714.09592	1236.18719
4.90904	2324.67482	2324.13083	76.65481	12.48174	292.96393	719.72439	1222.30594
4.89694	2319.44212	2319.34272	77.01833	12.55693	295.86316	725.36265	1208.54164
4.88483	2314.28400	2314.72740	77.38440	12.63283	298.80641	731.00856	1194.89520
4.87273	2309.21081	2310.28437	77.75304	12.70945	301.79453	736.65989	1181.36745
4.86062	2304.25598	2306.01294	78.12429	12.78680	304.82841	742.31432	1167.95912
4.84852	2299.47012	2301.91227	78.49817	12.86489	307.90893	747.96942	1154.67085
4.83641	2294.89448	2297.98134	78.87469	12.94372	311.03704	753.62268	1141.50320
4.82431	2290.44462	2294.21897	79.25389	13.02332	314.21366	759.27147	1128.45664
4.81220	2286.11400	2290.62384	79.63579	13.10368	317.43976	764.91306	1115.53155
4.80010	2281.94472	2287.19445	80.02042	13.18482	320.71631	770.54465	1102.72825
4.78800	2277.98218	2283.92914	80.40779	13.26674	324.04434	776.16329	1090.04698
4.77589	2274.27470	2280.82613	80.79794	13.34947	327.42486	781.76597	1077.48789
4.76379	2270.75843	2277.88346	81.19089	13.43300	330.85893	787.34954	1065.05109
4.75168	2267.44136	2275.09904	81.58668	13.51736	334.34761	792.91078	1052.73661
4.73958	2264.35076	2272.47063	81.98531	13.60255	337.89202	798.44634	1040.54441
4.72747	2261.51063	2269.99587	82.38683	13.68858	341.49327	803.95279	1028.47440
4.71537	2258.92771	2267.67224	82.79127	13.77546	345.15252	809.42657	1016.52643
4.70326	2256.57172	2265.49712	83.19863	13.86321	348.87093	814.86406	1004.70028
4.69116	2254.44767	2263.46773	83.60897	13.95184	352.64972	820.26149	992.99572
4.67905	2252.57602	2261.58121	84.02230	14.04135	356.49010	825.61505	981.41241
4.66695	2250.95973	2259.83454	84.43865	14.13177	360.39332	830.92078	969.95002
4.65484	2249.60482	2258.22463	84.85806	14.22311	364.36069	836.17465	958.60813
4.64274	2248.50428	2256.74826	85.28054	14.31537	368.39349	841.37256	947.38630
4.63063	2247.61465	2255.40211	85.70614	14.40857	372.49308	846.51028	936.28404
4.61853	2246.91722	2254.18279	86.13488	14.50272	376.66082	851.58354	925.30083
4.60642	2246.41214	2253.08681	86.56679	14.59785	380.89811	856.58795	914.43611
4.59432	2246.18457	2252.11059	87.00190	14.69395	385.20638	861.51908	903.68928
4.58221	2246.20507	2251.25049	87.44025	14.79104	389.58708	866.37241	893.05971
4.57011	2246.43770	2250.50281	87.88186	14.88915	394.04171	871.14335	882.54674
4.55800	2246.81818	2249.86379	88.32677	14.98827	398.57179	875.82726	872.14969
4.54590	2247.31117	2249.32962	88.77501	15.08844	403.17888	880.41945	861.86783
4.53380	2247.92136	2248.89644	89.22661	15.18965	407.86456	884.91519	851.70043
4.52169	2248.66006	2248.56038	89.68161	15.29194	412.63044	889.30968	841.64671
4.50959	2249.58782	2248.31754	90.14004	15.39530	417.47819	893.59811	831.70590
4.49748	2250.63071	2248.16402	90.60193	15.49977	422.40949	897.77565	821.87717
4.48538	2251.78888	2248.09589	91.06732	15.60535	427.42606	901.83745	812.15971
4.47327	2252.99086	2248.10926	91.53623	15.71206	432.52966	905.77864	802.55267
4.46117	2254.15832	2248.20025	92.00872	15.81992	437.72207	909.59437	793.05517
4.44906	2255.29893	2248.36501	92.48481	15.92894	443.00511	913.27979	783.66636
4.43696	2256.44553	2248.59974	92.96454	16.03915	448.38065	916.83008	774.38532
4.42485	2257.62570	2248.90069	93.44794	16.15055	453.85059	920.24044	765.21117
4.41275	2258.79778	2249.26417	93.93505	16.26317	459.41684	923.50614	756.14297
4.40064	2259.86310	2249.68659	94.42592	16.37703	465.08137	926.62246	747.17981
4.38854	2260.79975	2250.16442	94.92057	16.49214	470.84617	929.58479	738.32074
4.37643	2261.61516	2250.69427	95.41905	16.60853	476.71329	932.38857	729.56483
4.36433	2262.33703	2251.27283	95.92139	16.72620	482.68479	935.02934	720.91111
4.35222	2262.99924	2251.89694	96.42763	16.84519	488.76276	937.50273	712.35863
4.34012	2263.58610	2252.56357	96.93782	16.96551	494.94933	939.80448	703.90642
4.32801	2264.06681	2253.26986	97.45200	17.08719	501.24669	941.93047	695.55352
4.31591	2264.43516	2254.01308	97.97019	17.21024	507.65701	943.87670	687.29894
4.30380	2264.70723	2254.79070	98.49246	17.33468	514.18253	945.63932	679.14172
4.29170	2264.87760	2255.60038	99.01883	17.46054	520.82550	947.21465	671.08086
4.27960	2264.96698	2256.43997	99.54935	17.58783	527.58821	948.59917	663.11540
4.26749	2264.96910	2257.30752	100.08406	17.71659	534.47298	949.78954	655.24434
4.25539	2264.89239	2258.20131	100.62301	17.84683	541.48213	950.78262	647.46671
4.24328	2264.82791	2259.11984	101.16624	17.97858	548.61803	951.57547	639.78151
4.23118	2264.79589	2260.06186	101.71379	18.11187	555.88307	952.16536	632.18777
4.21907	2264.75904	2261.02635	102.26572	18.24670	563.27962	952.54980	624.68451
4.20697	2264.69332	2262.01255	102.82206	18.38312	570.81013	952.72650	617.27074
4.19486	2264.58941	2263.01994	103.38286	18.52115	578.47700	952.69345	609.94549
4.18276	2264.34702	2264.04830	103.94817	18.66080	586.28268	952.44887	602.70778
4.17065	2264.18674	2265.09763	104.51803	18.80212	594.22961	951.99123	595.55664
4.15855	2264.20726	2266.16825	105.09250	18.94512	602.32024	951.31928	588.49111
4.14644	2264.41326	2267.26071	105.67162	19.08983	610.55700	950.43204	581.51022
4.13434	2264.84080	2268.37585	106.25544	19.23629	618.94232	949.32880	574.61300
4.12223	2265.42701	2269.51478	106.84401	19.38451	627.47864	948.00911	567.79851
4.11013	2266.18815	2270.67889	107.43739	19.53454	636.16834	946.47284	561.06578
4.09802	2267.15864	2271.86982	108.03562	19.68639	645.01380	944.72013	554.41389
4.08592	2268.33643	2273.08948	108.63875	19.84010	654.01736	942.75138	547.84189
4.07381	2269.71391	2274.34003	109.24684	19.99571	663.18132	940.56733	541.34883
4.06171	2271.40040	2275.62388	109.85995	20.15323	672.50792	938.16897	534.93381
4.04960	2273.28186	2276.94366	110.47811	20.31271	681.99936	935.55758	528.59589
4.03750	2275.31328	2278.30224	111.10140	20.47418	691.65776	932.73474	522.33416
4.02540	2277.37400	2279.70271	111.72986	20.63767	701.48516	929.70230	516.14771
4.01329	2279.47115	2281.14832	112.36356	20.80322	711.48351	926.46239	510.03564
4.00119	2281.54820	2282.64253	113.00254	20.97086	721.65467	923.01740	503.99706
3.98908	2283.53626	2284.18893	113.64687	21.14063	732.00035	919.37001	498.03107
3.97698	2285.45185	2285.79129	114.29660	21.31256	742.52217	915.52315	492.13681
3.96487	2287.34829	2287.45344	114.95179	21.48670	753.22157	911.47998	486.31339
3.95277	2289.27709	2289.17933	115.61251	21.66308	764.09984	907.24394	480.55996
3.94066	2291.16889	2290.97298	116.27881	21.84174	775.15809	902.81869	474.87565
3.92856	2292.89860	2292.83843	116.95076	22.02272	786.39723	898.20810	469.25962
3.91645	2294.59255	2294.77972	117.62841	22.20606	797.81794	893.41628	463.71103
3.90435	2296.28818	2296.80087	118.31184	22.39181	809.42067	888.44751	458.22904
3.89224	2297.95162	2298.90583	119.00110	22.58000	821.20559	883.30631	452.81283
3.88014	2299.66466	2301.09846	119.69626	22.77069	833.17260	877.99733	447.46158
3.86803	2301.67990	2303.38247	120.39739	22.96391	845.32127	872.52542	442.17448
3.85593	2303.73975	2305.76141	121.10455	23.15972	857.65083	866.89557	436.95074
3.84382	2305.87377	2308.23859	121.81781	23.35816	870.16014	861.11292	431.78956
3.83172	2308.32589	2310.81706	122.53723	23.55927	882.84766	855.18274	426.69016
3.81961	2311.00673	2313.49959	123.26290	23.76311	895.71141	849.11041	421.65176
3.80751	2313.97235	2316.28857	123.99488	23.96973	908.74896	842.90141	416.67360
3.79540	2317.33401	2319.18598	124.73323	24.17918	921.95736	836.56131	411.75491
3.78330	2320.83256	2322.19338	125.47804	24.39151	935.33313	830.09575	406.89495
3.77120	2324.39446	2325.31179	126.22937	24.60677	948.87223	823.51045	402.09298
3.75909	2328.07484	2328.54172	126.98731	24.82503	962.56998	816.81116	397.34825
3.74699	2331.94724	2331.88303	127.75192	25.04633	976.42106	810.00366	392.66005
3.73488	2335.88033	2335.33495	128.52328	25.27074	990.41948	803.09378	388.02766
3.72278	2339.81445	2338.89598	129.30147	25.49832	1004.55847	796.08734	383.45038
3.71067	2343.80802	2342.56385	130.08658	25.72912	1018.83051	788.99015	378.92749
3.69857	2348.03274	2346.33548	130.87867	25.96321	1033.22727	781.80803	374.45831
3.68646	2352.05707	2350.20691	131.67783	26.20065	1047.73953	774.54675	370.04215
3.67436	2356.09924	2354.17324	132.48414	26.44150	1062.35718	767.21207	365.67835
3.66225	2360.17663	2358.22859	133.29768	26.68584	1077.06917	759.80968	361.36622
3.65015	2364.33009	2362.36605	134.11854	26.93373	1091.86344	752.34522	357.10512
3.63804	2368.57574	2366.57762	134.94681	27.18524	1106.72691	744.82427	352.89439
3.62594	2372.84320	2370.85418	135.78257	27.44045	1121.64545	737.25234	348.73338
3.61383	2377.01039	2375.18544	136.62591	27.69942	1136.60380	729.63483	344.62147
3.60173	2381.43508	2379.55986	137.47691	27.96224	1151.58560	721.97709	340.55802
3.58962	2385.88499	2383.96470	138.33568	28.22897	1166.57329	714.28435	336.54241
3.57752	2390.31040	2388.38591	139.20229	28.49971	1181.54815	706.56172	332.57404
3.56541	2394.87354	2392.80815	140.07685	28.77452	1196.49025	698.81422	328.65230
3.55331	2399.67886	2397.21473	140.95945	29.05350	1211.37844	691.04676	324.77658
3.54120	2404.67457	2401.58767	141.85018	29.33672	1226.19033	683.26412	320.94632
3.52910	2409.76909	2405.90761	142.74914	29.62428	1240.90233	675.47094	317.16091
3.51700	2415.01813	2410.15387	143.65643	29.91627	1255.48962	667.67176	313.41979
3.50489	2420.18420	2414.30448	144.57215	30.21278	1269.92620	659.87096	309.72239
3.49279	2425.17822	2418.33615	145.49640	30.51389	1284.18490	652.07280	306.06816
3.48068	2429.88312	2422.22435	146.42929	30.81972	1298.23741	644.28140	302.45653
3.46858	2434.29150	2425.94337	147.37091	31.13035	1312.05438	636.50075	298.88697
3.45647	2438.30343	2429.46633	148.32138	31.44589	1325.60543	628.73468	295.35894
3.44437	2441.65537	2432.76532	149.28080	31.76645	1338.85927	620.98689	291.87191
3.43226	2444.13364	2435.81146	150.24929	32.09213	1351.78376	613.26094	288.42535
3.42016	2445.75879	2438.57499	151.22694	32.42304	1364.34603	605.56023	285.01875
3.40805	2446.41800	2441.02545	152.21388	32.75929	1376.51263	597.88805	281.65160
3.39595	2446.03550	2443.13174	153.21021	33.10101	1388.24961	590.24752	278.32339
3.38384	2444.52745	2444.86233	154.21606	33.44830	1399.52270	582.64163	275.03363
3.37174	2442.03650	2446.18539	155.23154	33.80130	1410.29747	575.07324	271.78183
3.35963	2438.86107	2447.06898	156.25678	34.16013	1420.53952	567.54505	268.56751
3.34753	2435.17860	2447.48125	157.29188	34.52491	1430.21464	560.05963	265.39019
3.33542	2431.00912	2447.39063	158.33698	34.89578	1439.28902	552.61944	262.24940
3.32332	2426.37619	2446.76602	159.39219	35.27288	1447.72949	545.22678	259.14468
3.31121	2421.49519	2445.57708	160.45765	35.65634	1455.50369	537.88384	256.07556
3.29911	2416.55673	2443.79437	161.53349	36.04631	1462.58031	530.59265	253.04161
3.28700	2411.73541	2441.38962	162.61982	36.44293	1468.92934	523.35516	250.04236
3.27490	2407.14191	2438.33599	163.71680	36.84637	1474.52226	516.17318	247.07739
3.26280	2402.53604	2434.60823	164.82454	37.25676	1479.33229	509.04838	244.14626
3.25069	2397.96433	2430.18298	165.94319	37.67428	1483.33462	501.98234	241.24854
3.23859	2393.17945	2425.03891	167.07289	38.09909	1486.50659	494.97653	238.38382
3.22648	2387.95305	2419.15701	168.21377	38.53135	1488.82793	488.03230	235.55167
3.21438	2382.07369	2412.52071	169.36598	38.97124	1490.28092	481.15088	232.75168
3.20227	2375.43509	2405.11610	170.52966	39.41895	1490.85060	474.33343	229.98346
3.19017	2368.19941	2396.93207	171.70496	39.87464	1490.52488	467.58099	227.24660
3.17806	2360.51110	2387.96047	172.89203	40.33852	1489.29471	460.89450	224.54071
3.16596	2352.36322	2378.19619	174.09102	40.81078	1487.15416	454.27483	221.86541
3.15385	2343.36133	2367.63725	175.30208	41.29161	1484.10054	447.72273	219.22030
3.14175	2333.61842	2356.28491	176.52537	41.78122	1480.13441	441.23889	216.60501
3.12964	2323.13250	2344.14361	177.76106	42.27983	1475.25965	434.82391	214.01917
3.11754	2311.83797	2331.22106	179.00929	42.78764	1469.48340	428.47831	211.46242
3.10543	2300.05409	2317.52814	180.27024	43.30489	1462.81610	422.20252	208.93439
3.09333	2287.77594	2303.07888	181.54407	43.83181	1455.27137	415.99692	206.43472
3.08122	2275.38908	2287.89038	182.83094	44.36863	1446.86594	409.86182	203.96306
3.06912	2262.82218	2271.98265	184.13104	44.91559	1437.61952	403.79743	201.51906
3.05701	2250.14043	2255.37850	185.44453	45.47294	1427.55469	397.80395	199.10239
3.04491	2237.20844	2238.10339	186.77159	46.04095	1416.69668	391.88146	196.71271
3.03280	2223.84418	2220.18522	188.11240	46.61988	1405.07322	386.03004	194.34967
3.02070	2209.93280	2201.65410	189.46715	47.21001	1392.71432	380.24967	192.01296
3.00860	2195.30187	2182.54222	190.83601	47.81160	1379.65204	374.54031	189.70225
2.99649	2180.22593	2162.88350	192.21918	48.42496	1365.92029	368.90184	187.41722
2.98439	2164.10424	2142.71345	193.61685	49.05038	1351.55453	363.33413	185.15755
2.97228	2146.96870	2122.06886	195.02921	49.68816	1336.59156	357.83697	182.92294
2.96018	2128.56773	2100.98759	196.45646	50.33863	1321.06927	352.41014	180.71308
2.94807	2108.92489	2079.50829	197.89880	51.00210	1305.02636	347.05335	178.52767
2.93597	2088.37612	2057.67018	199.35644	51.67892	1288.50212	341.76630	176.36640
2.92386	2067.44441	2035.51281	200.82957	52.36942	1271.53618	336.54865	174.22899
2.91176	2045.94235	2013.07581	202.31842	53.07396	1254.16828	331.40001	172.11515
2.89965	2023.93408	1990.39868	203.82319	53.79290	1236.43803	326.31997	170.02459
2.88755	2001.61441	1967.52059	205.34410	54.52662	1218.38475	321.30810	167.95702
2.87544	1978.77480	1944.48019	206.88137	55.27550	1200.04719	316.36394	165.91218
2.86334	1955.77731	1921.31543	208.43523	56.03994	1181.46347	311.48700	163.88978
2.85123	1932.36048	1898.06338	210.00591	56.82036	1162.67078	306.67677	161.88956
2.83913	1908.95789	1874.76012	211.59362	57.61716	1143.70537	301.93271	159.91126
2.82702	1885.07579	1851.44060	213.19862	58.43078	1124.60232	297.25428	157.95460
2.81492	1860.92788	1828.13852	214.82114	59.26167	1105.39547	292.64091	156.01933
2.80281	1836.72233	1804.88623	216.46142	60.11027	1086.11734	288.09201	154.10519
2.79071	1812.38165	1781.71471	218.11971	60.97707	1066.79901	283.60698	152.21194
2.77860	1787.86073	1758.65344	219.79626	61.86255	1047.47010	279.18522	150.33931
2.76650	1763.18488	1735.73039	221.49133	62.76720	1028.15870	274.82608	148.48708
2.75440	1738.10815	1712.97199	223.20517	63.69152	1008.89136	270.52895	146.65500
2.74229	1712.80869	1690.40312	224.93804	64.63606	989.69304	266.29316	144.84282
2.73019	1687.66871	1668.04707	226.69023	65.60133	970.58712	262.11807	143.05032
2.71808	1662.71544	1645.92558	228.46199	66.58790	951.59543	258.00301	141.27726
2.70598	1638.10787	1624.05887	230.25360	67.59634	932.73820	253.94731	139.52341
2.69387	1613.51416	1602.46560	232.06535	68.62722	914.03417	249.95030	137.78856
2.68177	1588.94046	1581.16296	233.89752	69.68114	895.50055	246.01130	136.07247
2.66966	1564.76497	1560.16672	235.75040	70.75871	877.15307	242.12961	134.37492
2.65756	1541.08529	1539.49121	237.62429	71.86056	859.00608	238.30457	132.69571
2.64545	1517.85630	1519.14942	239.51949	72.98733	841.07252	234.53547	131.03461
2.63335	1495.06849	1499.15306	241.43629	74.13968	823.36404	230.82163	129.39142
2.62124	1472.50089	1479.51258	243.37503	75.31828	805.89100	227.16234	127.76593
2.60914	1450.11114	1460.23725	245.33600	76.52381	788.66257	223.55693	126.15794
2.59703	1428.34232	1441.33521	247.31953	77.75697	771.68677	220.00470	124.56724
2.58493	1407.28938	1422.81356	249.32595	79.01848	754.97054	216.50496	122.99363
2.57282	1386.67077	1404.67837	251.35559	80.30907	738.51978	213.05701	121.43692
2.56072	1366.40633	1386.93478	253.40879	81.62947	722.33943	209.66017	119.89692
2.54861	1346.26380	1369.58706	255.48589	82.98044	706.43355	206.31375	118.37342
2.53651	1326.92237	1352.63864	257.58724	84.36275	690.80532	203.01708	116.86625
2.52440	1308.54852	1336.09219	259.71319	85.77717	675.45714	199.76946	115.37522
2.51230	1290.82983	1319.94966	261.86412	87.22450	660.39069	196.57022	113.90013
2.50019	1273.65883	1304.21237	264.04039	88.70551	645.60696	193.41869	112.44082
2.48809	1256.91454	1288.88099	266.24237	90.22102	631.10630	190.31420	110.99709
2.47598	1240.70124	1273.95566	268.47046	91.77183	616.88852	187.25608	109.56878
2.46388	1225.26752	1259.43601	270.72504	93.35876	602.95286	184.24366	108.15570
2.45177	1210.95280	1245.32118	273.00650	94.98261	589.29809	181.27629	106.75768
2.43967	1197.64941	1231.60988	275.31527	96.64421	575.92254	178.35331	105.37455
2.42756	1185.08003	1218.30046	277.65176	98.34435	562.82414	175.47408	104.00613
2.41545	1172.66461	1205.39087	280.01640	100.08384	550.00043	172.63794	102.65225
2.40335	1160.58171	1192.87876	282.40961	101.86348	537.44866	169.84424	101.31276
2.39124	1148.81472	1180.76149	284.83187	103.68405	525.16576	167.09236	99.98746
2.37913	1137.63414	1169.03615	287.28362	105.54631	513.14838	164.38164	98.67620
2.36702	1127.33767	1157.69956	289.76534	107.45100	501.39295	161.71146	97.37881
2.35491	1117.76163	1146.74835	292.27753	109.39885	489.89568	159.08118	96.09512
2.34280	1108.63796	1136.17894	294.82070	111.39054	478.65260	156.49016	94.82495
2.33069	1099.85365	1125.98756	297.39537	113.42672	467.65956	153.93777	93.56814
2.31857	1091.48197	1116.17026	300.00211	115.50801	456.91226	151.42338	92.32450
2.30646	1083.79421	1106.72295	302.64147	117.63497	446.40628	148.94636	91.09387
2.29434	1076.93844	1097.64137	305.31407	119.80811	436.13707	146.50606	89.87606
2.28221	1070.77896	1088.92113	308.02055	122.02787	426.09999	144.10184	88.67089
2.27009	1065.11060	1080.55772	310.76157	124.29462	416.29030	141.73306	87.47817
2.25796	1059.63072	1072.54647	313.53785	126.60867	406.70318	139.39906	86.29769
2.24582	1054.42062	1064.88260	316.35015	128.97023	397.33376	137.09919	85.12927
2.23368	1049.44139	1057.56119	319.19927	131.37941	388.17707	134.83276	83.97268
2.22153	1044.73338	1050.57723	322.08609	133.83622	379.22811	132.59909	82.82772
2.20937	1040.21504	1043.92553	325.01155	136.34054	370.48182	130.39749	81.69414
2.19720	1035.93383	1037.60082	327.97665	138.89212	361.93310	128.22725	80.57170
2.18502	1031.76113	1031.59765	330.98251	141.49058	353.57679	126.08763	79.46015
2.17282	1027.76992	1025.91048	334.03032	144.13536	345.40770	123.97788	78.35922
2.16061	1024.07472	1020.53360	337.12138	146.82574	337.42062	121.89723	77.26863
2.14838	1020.73458	1015.46115	340.25713	149.56079	329.61027	119.84489	76.18807
2.13613	1017.66245	1010.68713	343.43913	152.33937	321.97138	117.82004	75.11721
