# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
5.13903	2382.59283	2381.08141	64.84287	14.19507	249.16865	454.43810	1598.43672
5.12693	2372.70349	2371.47527	65.14168	14.27512	251.47554	458.83557	1581.74737
5.11482	2362.91035	2362.01588	65.44253	14.35587	253.81565	463.27813	1565.12369
5.10272	2353.25439	2352.70833	65.74546	14.43734	256.18960	467.76572	1548.57021
5.09061	2343.77680	2343.55752	66.05048	14.51953	258.59805	472.29820	1532.09126
5.07851	2334.41687	2334.56812	66.35761	14.60246	261.04164	476.87540	1515.69102
5.06640	2325.17186	2325.74460	66.66686	14.68612	263.52105	481.49714	1499.37343
5.05430	2316.07864	2317.09119	66.97826	14.77054	266.03697	486.16314	1483.14228
5.04220	2307.14571	2308.61191	67.29183	14.85571	268.59010	490.87313	1467.00115
5.03009	2298.42135	2300.31058	67.60759	14.94165	271.18116	495.62673	1450.95346
5.01799	2289.88371	2292.19080	67.92555	15.02837	273.81088	500.42356	1435.00244
5.00588	2281.50172	2284.25595	68.24575	15.11588	276.48001	505.26315	1419.15116
4.99378	2273.30634	2276.50920	68.56819	15.20418	279.18934	510.14498	1403.40252
4.98167	2265.30259	2268.95354	68.89290	15.29329	281.93963	515.06848	1387.75923
4.96957	2257.51748	2261.59170	69.21990	15.38322	284.73170	520.03301	1372.22387
4.95746	2249.96364	2254.42626	69.54921	15.47398	287.56637	525.03785	1356.79884
4.94536	2242.61434	2247.45955	69.88086	15.56557	290.44448	530.08223	1341.48640
4.93325	2235.49154	2240.69372	70.21486	15.65802	293.36690	535.16528	1326.28866
4.92115	2228.59233	2234.13072	70.55124	15.75132	296.33450	540.28609	1311.20756
4.90904	2221.91693	2227.77230	70.89003	15.84550	299.34819	545.44364	1296.24494
4.89694	2215.50406	2221.61998	71.23123	15.94055	302.40889	550.63684	1281.40247
4.88483	2209.36371	2215.67513	71.57488	16.03650	305.51754	555.86451	1266.68170
4.87273	2203.50137	2209.93889	71.92100	16.13336	308.67511	561.12539	1252.08403
4.86062	2197.90231	2204.41222	72.26961	16.23113	311.88259	566.41812	1237.61078
4.84852	2192.54658	2199.09588	72.62074	16.32983	315.14099	571.74123	1223.26310
4.83641	2187.42247	2193.99043	72.97440	16.42947	318.45134	577.09317	1209.04206
4.82431	2182.52851	2189.09626	73.33064	16.53006	321.81470	582.47228	1194.94859
4.81220	2177.88953	2184.41355	73.68946	16.63161	325.23215	587.87681	1180.98352
4.80010	2173.52404	2179.94230	74.05089	16.73415	328.70481	593.30486	1167.14759
4.78800	2169.44602	2175.68232	74.41497	16.83767	332.23379	598.75447	1153.44142
4.77589	2165.67237	2171.63323	74.78171	16.94220	335.82028	604.22351	1139.86553
4.76379	2162.18130	2167.79447	75.15113	17.04775	339.46544	609.70978	1126.42037
4.75168	2158.95687	2164.16530	75.52328	17.15433	343.17050	615.21091	1113.10628
4.73958	2156.01840	2160.74479	75.89817	17.26195	346.93669	620.72446	1099.92352
4.72747	2153.37261	2157.53182	76.27583	17.37063	350.76529	626.24780	1086.87227
4.71537	2150.99737	2154.52511	76.65629	17.48039	354.65759	631.77823	1073.95261
4.70326	2148.88967	2151.72318	77.03957	17.59123	358.61493	637.31287	1061.16459
4.69116	2147.03260	2149.12440	77.42570	17.70317	362.63865	642.84874	1048.50814
4.67905	2145.41966	2146.72694	77.81471	17.81623	366.73016	648.38268	1035.98315
4.66695	2144.06115	2144.52880	78.20663	17.93043	370.89087	653.91144	1023.58943
4.65484	2143.00224	2142.52783	78.60149	18.04577	375.12224	659.43160	1011.32673
4.64274	2142.25978	2140.72170	78.99931	18.16228	379.42575	664.93961	999.19475
4.63063	2141.80063	2139.10790	79.40013	18.27996	383.80292	670.43176	987.19312
4.61853	2141.60901	2137.68377	79.80398	18.39885	388.25531	675.90422	975.32142
4.60642	2141.58237	2136.44651	80.21088	18.51894	392.78450	681.35300	963.57918
4.59432	2141.84707	2135.39313	80.62087	18.64027	397.39211	686.77399	951.96589
4.58221	2142.25171	2134.52051	81.03397	18.76285	402.07981	692.16291	940.48097
4.57011	2142.71739	2133.82538	81.45023	18.88669	406.84929	697.51535	929.12382
4.55800	2143.21648	2133.30433	81.86966	19.01181	411.70228	702.82678	917.89380
4.54590	2143.73907	2132.95381	82.29231	19.13823	416.64054	708.09252	906.79020
4.53380	2144.30439	2132.77013	82.71820	19.26598	421.66589	713.30774	895.81232
4.52169	2144.88971	2132.74950	83.14737	19.39506	426.78016	718.46752	884.95939
4.50959	2145.50031	2132.88799	83.57985	19.52550	431.98524	723.56678	874.23062
4.49748	2146.11734	2133.18157	84.01567	19.65732	437.28305	728.60035	863.62518
4.48538	2146.73954	2133.62611	84.45488	19.79054	442.67554	733.56291	853.14224
4.47327	2147.36666	2134.21739	84.89750	19.92518	448.16471	738.44908	842.78092
4.46117	2147.99840	2134.95108	85.34356	20.06125	453.75261	743.25335	832.54032
4.44906	2148.65259	2135.82282	85.79311	20.19878	459.44130	747.97011	822.41951
4.43696	2149.32786	2136.82815	86.24619	20.33780	465.23290	752.59370	812.41756
4.42485	2150.05485	2137.96257	86.70281	20.47832	471.12958	757.11836	802.53350
4.41275	2150.83268	2139.22154	87.16304	20.62036	477.13352	761.53828	792.76635
4.40064	2151.65580	2140.60051	87.62689	20.76395	483.24695	765.84759	783.11512
4.38854	2152.53534	2142.09487	88.09441	20.90912	489.47216	770.04038	773.57881
4.37643	2153.45880	2143.70006	88.56564	21.05587	495.81144	774.11073	764.15638
4.36433	2154.42258	2145.41150	89.04061	21.20425	502.26716	778.05269	754.84680
4.35222	2155.42354	2147.22465	89.51937	21.35427	508.84168	781.86030	745.64903
4.34012	2156.42812	2149.13501	90.00196	21.50596	515.53744	785.52765	736.56200
4.32801	2157.40022	2151.13813	90.48841	21.65934	522.35689	789.04883	727.58466
4.31591	2158.37329	2153.22964	90.97876	21.81444	529.30251	792.41799	718.71594
4.30380	2159.48387	2155.40527	91.47306	21.97129	536.37683	795.62934	709.95475
4.29170	2160.73870	2157.66085	91.97136	22.12991	543.58240	798.67717	701.30002
4.27960	2162.09166	2159.99232	92.47368	22.29033	550.92180	801.55586	692.75065
4.26749	2163.54512	2162.39577	92.98008	22.45258	558.39762	804.25993	684.30556
4.25539	2165.09679	2164.86746	93.49060	22.61668	566.01251	806.78401	675.96365
4.24328	2166.83492	2167.40379	94.00528	22.78268	573.76911	809.12289	667.72384
4.23118	2168.75863	2170.00137	94.52417	22.95058	581.67008	811.27153	659.58501
4.21907	2170.83279	2172.65701	95.04731	23.12044	589.71811	813.22507	651.54609
4.20697	2172.96172	2175.36774	95.57475	23.29227	597.91588	814.97888	643.60596
4.19486	2175.11207	2178.13081	96.10654	23.46611	606.26608	816.52854	635.76355
4.18276	2177.28073	2180.94373	96.64272	23.64198	614.77142	817.86985	628.01775
4.17065	2179.41619	2183.80426	97.18334	23.81994	623.43459	818.99892	620.36748
4.15855	2181.46212	2186.71042	97.72845	24.00000	632.25826	819.91208	612.81165
4.14644	2183.70395	2189.66054	98.27809	24.18219	641.24508	820.60599	605.34917
4.13434	2186.19958	2192.65319	98.83233	24.36657	650.39771	821.07761	597.97897
4.12223	2188.76175	2195.68727	99.39120	24.55316	659.71875	821.32420	590.69997
4.11013	2191.44754	2198.76198	99.95477	24.74199	669.21075	821.34337	583.51111
4.09802	2194.38358	2201.87679	100.52307	24.93311	678.87623	821.13308	576.41131
4.08592	2197.60482	2205.03151	101.09617	25.12655	688.71763	820.69164	569.39951
4.07381	2201.06527	2208.22622	101.67412	25.32235	698.73735	820.01773	562.47468
4.06171	2204.76800	2211.46133	102.25697	25.52055	708.93768	819.11038	555.63575
4.04960	2208.66481	2214.73751	102.84477	25.72119	719.32081	817.96905	548.88169
4.03750	2212.86775	2218.05575	103.43759	25.92431	729.88884	816.59354	542.21147
4.02540	2217.11511	2221.41727	104.03548	26.12996	740.64373	814.98405	535.62405
4.01329	2221.37313	2224.82358	104.63849	26.33817	751.58730	813.14120	529.11843
4.00119	2225.64162	2228.27644	105.24668	26.54899	762.72121	811.06596	522.69359
3.98908	2229.98479	2231.77779	105.86012	26.76247	774.04696	808.75972	516.34853
3.97698	2234.23904	2235.32982	106.47886	26.97864	785.56581	806.22425	510.08226
3.96487	2238.40951	2238.93486	107.10295	27.19756	797.27885	803.46170	503.89379
3.95277	2242.58546	2242.59539	107.73248	27.41928	809.18689	800.47460	497.78215
3.94066	2246.66458	2246.31402	108.36748	27.64384	821.29048	797.26585	491.74636
3.92856	2250.45917	2250.09341	109.00804	27.87129	833.58990	793.83872	485.78546
3.91645	2254.15478	2253.93630	109.65421	28.10169	846.08508	790.19681	479.89852
3.90435	2257.85230	2257.84538	110.30605	28.33508	858.77561	786.34407	474.08457
3.89224	2261.55755	2261.82333	110.96363	28.57152	871.66070	782.28477	468.34271
3.88014	2265.26840	2265.87272	111.62703	28.81106	884.73914	778.02350	462.67199
3.86803	2269.02172	2269.99599	112.29630	29.05376	898.00928	773.56514	457.07151
3.85593	2272.84371	2274.19537	112.97151	29.29968	911.46897	768.91484	451.54036
3.84382	2276.84141	2278.47283	113.65274	29.54886	925.11555	764.07802	446.07765
3.83172	2281.11935	2282.83006	114.34005	29.80139	938.94579	759.06033	440.68250
3.81961	2285.69664	2287.26835	115.03352	30.05730	952.95584	753.86766	435.35403
3.80751	2290.59156	2291.78857	115.73322	30.31667	967.14123	748.50609	430.09137
3.79540	2295.79448	2296.39109	116.43922	30.57955	981.49678	742.98188	424.89366
3.78330	2301.06983	2301.07573	117.15160	30.84602	996.01656	737.30148	419.76007
3.77120	2306.37739	2305.84165	117.87043	31.11614	1010.69389	731.47144	414.68975
3.75909	2311.75272	2310.68733	118.59578	31.38998	1025.52122	725.49847	409.68188
3.74699	2317.27716	2315.61048	119.32775	31.66760	1040.49013	719.38936	404.73563
3.73488	2323.18662	2320.60797	120.06640	31.94908	1055.59128	713.15099	399.85021
3.72278	2329.39828	2325.67576	120.81182	32.23450	1070.81433	706.79030	395.02481
3.71067	2335.82672	2330.80885	121.56409	32.52392	1086.14792	700.31427	390.25865
3.69857	2342.33665	2336.00117	122.32329	32.81742	1101.57962	693.72991	385.55094
3.68646	2348.73661	2341.24557	123.08950	33.11508	1117.09587	687.04421	380.90091
3.67436	2355.08976	2346.53371	123.86281	33.41698	1132.68193	680.26418	376.30781
3.66225	2361.39985	2351.85604	124.64331	33.72320	1148.32187	673.39677	371.77089
3.65015	2367.65495	2357.20170	125.43109	34.03382	1163.99848	666.44891	367.28939
3.63804	2373.89572	2362.55851	126.22622	34.34894	1179.69331	659.42743	362.86260
3.62594	2380.07987	2367.91290	127.02881	34.66864	1195.38655	652.33912	358.48979
3.61383	2385.89812	2373.24990	127.83895	34.99301	1211.05706	645.19064	354.17024
3.60173	2391.50786	2378.55306	128.65672	35.32214	1226.68237	637.98859	349.90325
3.58962	2396.93369	2383.80448	129.48223	35.65612	1242.23861	630.73940	345.68812
3.57752	2402.16327	2388.98475	130.31556	35.99506	1257.70054	623.44942	341.52418
3.56541	2407.14101	2394.07299	131.15683	36.33905	1273.04156	616.12482	337.41073
3.55331	2411.83648	2399.04683	132.00611	36.68819	1288.23375	608.77166	333.34711
3.54120	2416.07874	2403.88243	132.86352	37.04259	1303.24783	601.39581	329.33267
3.52910	2419.88574	2408.55456	133.72916	37.40236	1318.05328	594.00301	325.36675
3.51700	2423.40627	2413.03657	134.60314	37.76760	1332.61835	586.59879	321.44870
3.50489	2426.62313	2417.30054	135.48554	38.13842	1346.91013	579.18854	317.57791
3.49279	2429.31787	2421.31730	136.37649	38.51495	1360.89468	571.77745	313.75373
3.48068	2431.49918	2425.05655	137.27609	38.89730	1374.53707	564.37054	309.97555
3.46858	2433.37262	2428.48699	138.18446	39.28559	1387.80154	556.97264	306.24277
3.45647	2434.79822	2431.57643	139.10170	39.67994	1400.65164	549.58837	302.55478
3.44437	2435.73502	2434.29193	140.02792	40.08049	1413.05035	542.22219	298.91099
3.43226	2435.93898	2436.60003	140.96325	40.48736	1424.96025	534.87836	295.31082
3.42016	2435.16431	2438.46685	141.90779	40.90068	1436.34375	527.56094	291.75369
3.40805	2433.68827	2439.85836	142.86168	41.32060	1447.16325	520.27380	288.23903
3.39595	2431.31848	2440.74055	143.82502	41.74726	1457.38135	513.02064	284.76628
3.38384	2428.14840	2441.07970	144.79795	42.18079	1466.96111	505.80495	281.33490
3.37174	2424.42145	2440.84256	145.78058	42.62135	1475.86627	498.63004	277.94432
3.35963	2420.18454	2439.99669	146.77305	43.06910	1484.06148	491.49904	274.59403
3.34753	2415.41392	2438.51063	147.77548	43.52418	1491.51259	484.41490	271.28348
3.33542	2410.29222	2436.35422	148.78801	43.98675	1498.18691	477.38039	268.01216
3.32332	2404.85571	2433.49884	149.81076	44.45700	1504.05341	470.39812	264.77954
3.31121	2399.21724	2429.91766	150.84388	44.93507	1509.08307	463.47051	261.58513
3.29911	2393.42043	2425.58593	151.88749	45.42115	1513.24905	456.59983	258.42841
3.28700	2387.53232	2420.48121	152.94174	45.91541	1516.52697	449.78818	255.30891
3.27490	2381.79112	2414.58359	154.00678	46.41804	1518.89515	443.03751	252.22611
3.26280	2375.83444	2407.87593	155.08273	46.92923	1520.33480	436.34961	249.17956
3.25069	2369.67305	2400.34406	156.16976	47.44916	1520.83022	429.72614	246.16877
3.23859	2363.04467	2391.97692	157.26801	47.97805	1520.36898	423.16859	243.19329
3.22648	2355.80659	2382.76677	158.37763	48.51608	1518.94206	416.67835	240.25263
3.21438	2347.82684	2372.70924	159.49878	49.06348	1516.54396	410.25665	237.34637
3.20227	2339.00219	2361.80348	160.63160	49.62045	1513.17278	403.90460	234.47403
3.19017	2329.53906	2350.05219	161.77627	50.18723	1508.83029	397.62320	231.63520
3.17806	2319.57616	2337.46164	162.93294	50.76403	1503.52193	391.41331	228.82943
3.16596	2308.96503	2324.04166	164.10178	51.35108	1497.25681	385.27570	226.05629
3.15385	2297.25050	2309.80561	165.28295	51.94864	1490.04764	379.21102	223.31536
3.14175	2284.52327	2294.77028	166.47662	52.55695	1481.91066	373.21982	220.60622
3.12964	2270.87569	2278.95577	167.68297	53.17625	1472.86551	367.30257	217.92847
3.11754	2256.68175	2262.38539	168.90218	53.80682	1462.93509	361.45961	215.28169
3.10543	2241.79437	2245.08544	170.13441	54.44892	1452.14537	355.69124	212.66550
3.09333	2226.36931	2227.08501	171.37985	55.10282	1440.52520	349.99764	210.07950
3.08122	2210.72582	2208.41581	172.63869	55.76881	1428.10609	344.37892	207.52329
3.06912	2194.83299	2189.11186	173.91112	56.44719	1414.92194	338.83512	204.99650
3.05701	2178.78359	2169.20930	175.19732	57.13824	1401.00877	333.36621	202.49876
3.04491	2162.53609	2148.74606	176.49749	57.84228	1386.40451	327.97210	200.02968
3.03280	2145.72583	2127.76162	177.81182	58.55963	1371.14864	322.65262	197.58891
3.02070	2128.53168	2106.29671	179.14053	59.29061	1355.28195	317.40755	195.17608
3.00860	2110.51195	2084.39305	180.48381	60.03555	1338.84625	312.23661	192.79084
2.99649	2091.91629	2062.09305	181.84186	60.79480	1321.88406	307.13949	190.43283
2.98439	2072.23808	2039.43955	183.21492	61.56872	1304.43837	302.11581	188.10173
2.97228	2052.03860	2016.47552	184.60317	62.35767	1286.55236	297.16515	185.79717
2.96018	2030.93968	1993.24389	186.00686	63.16202	1268.26913	292.28704	183.51883
2.94807	2008.77201	1969.78722	187.42620	63.98217	1249.63148	287.48100	181.26637
2.93597	1985.90794	1946.14754	188.86141	64.81849	1230.68166	282.74649	179.03948
2.92386	1962.82904	1922.36612	190.31273	65.67141	1211.46121	278.08294	176.83782
2.91176	1939.57128	1898.48329	191.78039	66.54134	1192.01072	273.48975	174.66109
2.89965	1915.74241	1874.53831	193.26464	67.42871	1172.36970	268.96630	172.50897
2.88755	1891.67447	1850.56915	194.76570	68.33396	1152.57639	264.51194	170.38115
2.87544	1867.19554	1826.61242	196.28385	69.25756	1132.66771	260.12598	168.27733
2.86334	1842.57174	1802.70328	197.81931	70.19995	1112.67906	255.80775	166.19721
2.85123	1817.31654	1778.87529	199.37236	71.16164	1092.64428	251.55653	164.14049
2.83913	1792.04756	1755.16041	200.94325	72.14310	1072.59559	247.37158	162.10689
2.82702	1766.67866	1731.58888	202.53224	73.14485	1052.56350	243.25216	160.09612
2.81492	1741.29373	1708.18927	204.13962	74.16741	1032.57683	239.19752	158.10789
2.80281	1715.97426	1684.98838	205.76565	75.21132	1012.66261	235.20687	156.14194
2.79071	1690.65138	1662.01130	207.41061	76.27711	992.84614	231.27945	154.19797
2.77860	1665.22860	1639.28136	209.07480	77.36536	973.15099	227.41447	152.27574
2.76650	1639.74781	1616.82021	210.75850	78.47665	953.59899	223.61112	150.37495
2.75440	1613.76377	1594.64780	212.46200	79.61157	934.21025	219.86861	148.49537
2.74229	1587.73141	1572.78244	214.18561	80.77073	915.00326	216.18613	146.63672
2.73019	1562.15875	1551.24087	215.92964	81.95475	895.99486	212.56287	144.79875
2.71808	1537.08827	1530.03825	217.69440	83.16428	877.20034	208.99802	142.98121
2.70598	1512.68652	1509.18828	219.48021	84.39997	858.63349	205.49077	141.18385
2.69387	1488.46092	1488.70323	221.28738	85.66249	840.30663	202.04030	139.40643
2.68177	1464.40365	1468.59401	223.11626	86.95253	822.23071	198.64580	137.64870
2.66966	1440.91354	1448.87025	224.96719	88.27081	804.41536	195.30646	135.91043
2.65756	1418.09415	1429.54033	226.84049	89.61803	786.86896	192.02147	134.19138
2.64545	1395.81139	1410.61151	228.73652	90.99493	769.59870	188.79003	132.49133
2.63335	1373.96991	1392.08996	230.65565	92.40227	752.61068	185.61132	130.81005
2.62124	1352.41856	1373.98081	232.59822	93.84081	735.90994	182.48454	129.14730
2.60914	1331.08599	1356.28826	234.56461	95.31133	719.50053	179.40892	127.50287
2.59703	1310.37710	1339.01565	236.55521	96.81464	703.38561	176.38365	125.87655
2.58493	1290.33094	1322.16547	238.57038	98.35154	687.56750	173.40795	124.26811
2.57282	1270.98565	1305.73948	240.61053	99.92285	672.04771	170.48104	122.67734
2.56072	1252.06010	1289.73872	242.67605	101.52943	656.82704	167.60216	121.10404
2.54861	1233.55942	1274.16362	244.76735	103.17210	641.90564	164.77053	119.54799
2.53651	1216.14200	1259.01402	246.88485	104.85175	627.28302	161.98541	118.00900
2.52440	1200.00179	1244.28922	249.02896	106.56923	612.95815	159.24603	116.48686
2.51230	1184.94842	1229.98806	251.20013	108.32542	598.92949	156.55165	114.98138
2.50019	1170.71099	1216.10893	253.39879	110.12121	585.19504	153.90155	113.49235
2.48809	1156.98425	1202.64983	255.62539	111.95749	571.75238	151.29498	112.01958
2.47598	1143.64352	1189.60840	257.88040	113.83516	558.59873	148.73124	110.56289
2.46388	1130.99283	1176.98200	260.16428	115.75509	545.73095	146.20960	109.12207
2.45177	1119.34743	1164.76767	262.47752	117.71820	533.14563	143.72937	107.69696
2.43967	1108.63427	1152.96223	264.82061	119.72535	520.83908	141.28984	106.28735
2.42756	1098.61434	1141.56226	267.19406	121.77744	508.80737	138.89032	104.89306
2.41545	1088.68025	1130.56415	269.59837	123.87533	497.04639	136.53015	103.51391
2.40335	1078.99205	1119.96413	272.03409	126.01987	485.55182	134.20862	102.14973
2.39124	1069.69324	1109.75828	274.50177	128.21189	474.31922	131.92509	100.80032
2.37913	1061.09225	1099.94253	277.00195	130.45220	463.34399	129.67889	99.46550
2.36702	1053.70433	1090.51271	279.53523	132.74158	452.62144	127.46935	98.14511
2.35491	1047.23339	1081.46454	282.10221	135.08077	442.14678	125.29584	96.83895
2.34280	1041.25859	1072.79366	284.70350	137.47049	431.91514	123.15770	95.54684
2.33069	1035.43385	1064.49560	287.33974	139.91139	421.92158	121.05429	94.26860
2.31857	1029.73604	1056.56583	290.01162	142.40407	412.16113	118.98497	93.00404
2.30646	1024.72882	1048.99977	292.71983	144.94907	402.62877	116.94912	91.75298
2.29434	1020.48319	1041.79274	295.46510	147.54689	393.31944	114.94608	90.51523
2.28221	1017.04974	1034.94001	298.24821	150.19791	384.22807	112.97524	89.29059
2.27009	1013.98516	1028.43678	301.06995	152.90246	375.34957	111.03595	88.07886
2.25796	1010.96760	1022.27820	303.93121	155.66075	366.67884	109.12757	86.87983
2.24582	1008.08061	1016.45934	306.83288	158.47291	358.21078	107.24948	85.69330
2.23368	1005.56187	1010.97519	309.77593	161.33893	349.94028	105.40102	84.51903
2.22153	1003.30182	1005.82068	312.76141	164.25870	341.86222	103.58154	83.35681
2.20937	1001.23169	1000.99067	315.79044	167.23195	333.97151	101.79039	82.20638
2.19720	999.23419	996.47990	318.86420	170.25826	326.26303	100.02690	81.06750
2.18502	997.21191	992.28307	321.98401	173.33706	318.73169	98.29039	79.93990
2.17282	995.24938	988.39473	325.15128	176.46759	311.37238	96.58018	78.82331
2.16061	993.51588	984.80936	328.36752	179.64886	304.18000	94.89555	77.71742
2.14838	992.15161	981.52131	331.63442	182.87971	297.14946	93.23579	76.62193
2.13613	990.93519	978.52482	334.95378	186.15870	290.27566	91.60017	75.53650
