# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
5.72006	2881.14023	2879.63084	48.91033	13.37051	98.02977	467.60632	2251.71391
5.70796	2876.08120	2874.65941	49.11313	13.43626	98.73116	471.07480	2242.30407
5.69585	2870.82860	2869.49018	49.31718	13.50251	99.44054	474.57822	2232.65173
5.68375	2865.37122	2864.12872	49.52249	13.56928	100.15805	478.11692	2222.76199
5.67164	2859.68681	2858.58076	49.72907	13.63655	100.88380	481.69125	2212.64009
5.65954	2853.81077	2852.85214	49.93694	13.70435	101.61792	485.30156	2202.29137
5.64743	2847.76329	2846.94883	50.14611	13.77267	102.36054	488.94820	2191.72131
5.63533	2841.51789	2840.87690	50.35658	13.84152	103.11181	492.63151	2180.93547
5.62322	2835.07323	2834.64251	50.56837	13.91090	103.87185	496.35185	2169.93954
5.61112	2828.48754	2828.25194	50.78149	13.98083	104.64081	500.10955	2158.73927
5.59901	2821.74721	2821.71154	50.99595	14.05130	105.41882	503.90496	2147.34050
5.58691	2814.83825	2815.02772	51.21175	14.12233	106.20604	507.73843	2135.74917
5.57480	2807.81486	2808.20698	51.42892	14.19391	107.00261	511.61029	2123.97125
5.56270	2800.66496	2801.25587	51.64746	14.26606	107.80867	515.52090	2112.01278
5.55060	2793.34946	2794.18100	51.86738	14.33878	108.62439	519.47057	2099.87986
5.53849	2785.90110	2786.98900	52.08870	14.41208	109.44993	523.45966	2087.57863
5.52639	2778.36413	2779.68655	52.31143	14.48597	110.28543	527.48848	2075.11524
5.51428	2770.72335	2772.28037	52.53558	14.56044	111.13107	531.55738	2062.49589
5.50218	2762.99278	2764.77716	52.76115	14.63551	111.98702	535.66668	2049.72680
5.49007	2755.21540	2757.18366	52.98817	14.71118	112.85343	539.81669	2036.81418
5.47797	2747.36249	2749.50660	53.21665	14.78746	113.73049	544.00774	2023.76425
5.46586	2739.41938	2741.75271	53.44660	14.86436	114.61838	548.24014	2010.58324
5.45376	2731.43753	2733.92871	53.67802	14.94188	115.51726	552.51419	1997.27736
5.44165	2723.40111	2726.04129	53.91094	15.02003	116.42734	556.83020	1983.85278
5.42955	2715.29107	2718.09711	54.14536	15.09882	117.34879	561.18846	1970.31568
5.41744	2707.15881	2710.10281	54.38130	15.17825	118.28181	565.58925	1956.67219
5.40534	2699.01888	2702.06498	54.61878	15.25833	119.22659	570.03286	1942.92841
5.39323	2690.86966	2693.99016	54.85780	15.33908	120.18334	574.51956	1929.09038
5.38113	2682.70843	2685.88485	55.09838	15.42048	121.15226	579.04962	1915.16410
5.36902	2674.54568	2677.75547	55.34053	15.50257	122.13356	583.62328	1901.15553
5.35692	2666.39588	2669.60839	55.58426	15.58533	123.12746	588.24080	1887.07055
5.34481	2658.28512	2661.44991	55.82959	15.66878	124.13416	592.90240	1872.91497
5.33271	2650.20740	2653.28623	56.07654	15.75293	125.15390	597.60831	1858.69455
5.32060	2642.14446	2645.12351	56.32511	15.83779	126.18690	602.35874	1844.41497
5.30850	2634.11634	2636.96777	56.57533	15.92335	127.23339	607.15389	1830.08181
5.29640	2626.12299	2628.82499	56.82720	16.00964	128.29362	611.99394	1815.70060
5.28429	2618.14353	2620.70103	57.08074	16.09666	129.36781	616.87906	1801.27676
5.27219	2610.22036	2612.60163	57.33596	16.18442	130.45623	621.80941	1786.81562
5.26008	2602.38468	2604.53248	57.59288	16.27292	131.55913	626.78512	1772.32243
5.24798	2594.64165	2596.49910	57.85152	16.36218	132.67675	631.80632	1757.80234
5.23587	2587.06216	2588.50695	58.11189	16.45220	133.80938	636.87310	1743.26038
5.22377	2579.70249	2580.56134	58.37400	16.54299	134.95727	641.98556	1728.70152
5.21166	2572.58176	2572.66748	58.63787	16.63457	136.12070	647.14375	1714.13058
5.19956	2565.52621	2564.83047	58.90352	16.72694	137.29997	652.34773	1699.55231
5.18745	2558.47103	2557.05525	59.17096	16.82011	138.49534	657.59749	1684.97134
5.17535	2551.41468	2549.34666	59.44021	16.91408	139.70713	662.89306	1670.39218
5.16324	2544.35798	2541.70942	59.71128	17.00888	140.93563	668.23439	1655.81924
5.15114	2537.30015	2534.14810	59.98419	17.10451	142.18116	673.62143	1641.25682
5.13903	2530.17913	2526.66715	60.25896	17.20098	143.44401	679.05409	1626.70910
5.12693	2522.84123	2519.27088	60.53561	17.29830	144.72453	684.53228	1612.18016
5.11482	2515.49787	2511.96345	60.81414	17.39648	146.02304	690.05584	1597.67396
5.10272	2508.27978	2504.74892	61.09458	17.49552	147.33987	695.62461	1583.19434
5.09061	2501.12022	2497.63117	61.37694	17.59545	148.67537	701.23838	1568.74503
5.07851	2494.12359	2490.61397	61.66125	17.69627	150.02990	706.89691	1554.32964
5.06640	2487.24853	2483.70093	61.94752	17.79800	151.40381	712.59992	1539.95168
5.05430	2480.38781	2476.89552	62.23576	17.90063	152.79748	718.34710	1525.61455
5.04220	2473.53078	2470.20109	62.52600	18.00420	154.21128	724.13810	1511.32150
5.03009	2466.67801	2463.62081	62.81826	18.10869	155.64561	729.97253	1497.07572
5.01799	2459.83190	2457.15772	63.11254	18.21414	157.10085	735.84994	1482.88025
5.00588	2453.04330	2450.81473	63.40888	18.32055	158.57741	741.76986	1468.73803
4.99378	2446.47060	2444.59459	63.70729	18.42792	160.07571	747.73177	1454.65190
4.98167	2440.04498	2438.49989	64.00779	18.53628	161.59617	753.73507	1440.62458
4.96957	2433.76827	2432.53311	64.31039	18.64564	163.13922	759.77916	1426.65869
4.95746	2427.73791	2426.69654	64.61513	18.75601	164.70531	765.86335	1412.75674
4.94536	2421.97457	2420.99235	64.92201	18.86740	166.29490	771.98692	1398.92113
4.93325	2416.38024	2415.42256	65.23106	18.97982	167.90845	778.14907	1385.15417
4.92115	2410.92638	2409.98904	65.54230	19.09329	169.54644	784.34896	1371.45806
4.90904	2405.59218	2404.69350	65.85574	19.20782	171.20935	790.58568	1357.83491
4.89694	2400.31103	2399.53752	66.17142	19.32342	172.89769	796.85827	1344.28672
4.88483	2395.08045	2394.52252	66.48934	19.44011	174.61197	803.16570	1330.81539
4.87273	2389.92645	2389.64977	66.80954	19.55791	176.35271	809.50687	1317.42274
4.86062	2384.86880	2384.92041	67.13203	19.67682	178.12046	815.88061	1304.11049
4.84852	2379.95645	2380.33541	67.45684	19.79686	179.91576	822.28568	1290.88027
4.83641	2375.30876	2375.89560	67.78398	19.91805	181.73917	828.72078	1277.73363
4.82431	2370.88343	2371.60168	68.11348	20.04040	183.59127	835.18451	1264.67201
4.81220	2366.62599	2367.45416	68.44536	20.16393	185.47266	841.67542	1251.69679
4.80010	2362.54052	2363.45344	68.77965	20.28865	187.38393	848.19196	1238.80925
4.78800	2358.62775	2359.59977	69.11636	20.41457	189.32572	854.73251	1226.01061
4.77589	2354.81453	2355.89323	69.45552	20.54172	191.29865	861.29536	1213.30198
4.76379	2351.05823	2352.33377	69.79716	20.67010	193.30338	867.87872	1200.68441
4.75168	2347.39177	2348.92119	70.14129	20.79975	195.34057	874.48069	1188.15889
4.73958	2343.89943	2345.65515	70.48795	20.93066	197.41092	881.09931	1175.72630
4.72747	2340.75820	2342.53515	70.83715	21.06287	199.51511	887.73252	1163.38750
4.71537	2338.06957	2339.56055	71.18892	21.19638	201.65387	894.37814	1151.14323
4.70326	2335.64613	2336.73058	71.54329	21.33122	203.82794	901.03394	1138.99419
4.69116	2333.34038	2334.04430	71.90028	21.46740	206.03806	907.69754	1126.94102
4.67905	2331.26564	2331.50066	72.25992	21.60494	208.28501	914.36651	1114.98428
4.66695	2329.32890	2329.09843	72.62223	21.74386	210.56959	921.03827	1103.12447
4.65484	2327.41341	2326.83626	72.98724	21.88418	212.89261	927.71018	1091.36206
4.64274	2325.49027	2324.71265	73.35497	22.02592	215.25489	934.37946	1079.69742
4.63063	2323.60433	2322.72598	73.72545	22.16910	217.65729	941.04326	1068.13089
4.61853	2321.93086	2320.87448	74.09872	22.31373	220.10068	947.69859	1056.66276
4.60642	2320.55223	2319.15622	74.47479	22.45985	222.58597	954.34236	1045.29325
4.59432	2319.25353	2317.56917	74.85370	22.60746	225.11406	960.97140	1034.02256
4.58221	2317.94269	2316.11115	75.23547	22.75659	227.68590	967.58239	1022.85080
4.57011	2316.63118	2314.77984	75.62013	22.90726	230.30246	974.17193	1011.77807
4.55800	2315.31759	2313.57282	76.00771	23.05949	232.96471	980.73649	1000.80441
4.54590	2314.00232	2312.48750	76.39824	23.21331	235.67369	987.27244	989.92983
4.53380	2312.61185	2311.52121	76.79175	23.36874	238.43041	993.77604	979.15427
4.52169	2311.13378	2310.67112	77.18827	23.52580	241.23596	1000.24344	968.47766
4.50959	2309.79268	2309.93431	77.58782	23.68451	244.09141	1006.67068	957.89988
4.49748	2308.60934	2309.30772	77.99045	23.84490	246.99789	1013.05370	947.42078
4.48538	2307.53215	2308.78819	78.39618	24.00699	249.95654	1019.38832	937.04016
4.47327	2306.57401	2308.37246	78.80505	24.17080	252.96854	1025.67027	926.75780
4.46117	2305.74001	2308.05715	79.21707	24.33637	256.03508	1031.89518	916.57345
4.44906	2305.03793	2307.83880	79.63230	24.50372	259.15739	1038.05856	906.48682
4.43696	2304.47651	2307.71383	80.05075	24.67287	262.33675	1044.15585	896.49760
4.42485	2304.04969	2307.67858	80.47247	24.84385	265.57444	1050.18238	886.60544
4.41275	2303.72427	2307.72933	80.89748	25.01669	268.87178	1056.13340	876.80997
4.40064	2303.51402	2307.86224	81.32583	25.19141	272.23014	1062.00406	867.11081
4.38854	2303.42254	2308.07344	81.75754	25.36804	275.65089	1067.78945	857.50752
4.37643	2303.53338	2308.35896	82.19265	25.54662	279.13546	1073.48456	847.99967
4.36433	2303.86475	2308.71479	82.63119	25.72716	282.68531	1079.08433	838.58680
4.35222	2304.44202	2309.13687	83.07320	25.90971	286.30192	1084.58362	829.26843
4.34012	2305.34023	2309.62109	83.51872	26.09428	289.98681	1089.97724	820.04404
4.32801	2306.51767	2310.16332	83.96779	26.28092	293.74154	1095.25995	810.91312
4.31591	2308.05086	2310.75938	84.42043	26.46965	297.56772	1100.42645	801.87513
4.30380	2309.84765	2311.40510	84.87670	26.66050	301.46696	1105.47143	792.92952
4.29170	2311.73854	2312.09628	85.33661	26.85351	305.44093	1110.38951	784.07571
4.27960	2313.69253	2312.82873	85.80023	27.04871	309.49135	1115.17533	775.31311
4.26749	2315.64610	2313.59828	86.26758	27.24613	313.61993	1119.82349	766.64114
4.25539	2317.59177	2314.40077	86.73870	27.44582	317.82848	1124.32859	758.05918
4.24328	2319.55261	2315.23208	87.21363	27.64779	322.11879	1128.68526	749.56661
4.23118	2321.73119	2316.08815	87.69242	27.85210	326.49272	1132.88812	741.16278
4.21907	2323.94621	2316.96494	88.17511	28.05877	330.95217	1136.93183	732.84707
4.20697	2326.08704	2317.85851	88.66173	28.26785	335.49905	1140.81108	724.61881
4.19486	2328.17282	2318.76499	89.15233	28.47937	340.13533	1144.52062	716.47734
4.18276	2329.97681	2319.68058	89.64696	28.69337	344.86301	1148.05525	708.42199
4.17065	2331.57309	2320.60160	90.14565	28.90989	349.68414	1151.40985	700.45208
4.15855	2332.81795	2321.52450	90.64844	29.12896	354.60077	1154.57938	692.56693
4.14644	2333.70437	2322.44583	91.15540	29.35065	359.61503	1157.55890	684.76585
4.13434	2334.19406	2323.36229	91.66655	29.57497	364.72904	1160.34357	677.04814
4.12223	2334.29050	2324.27072	92.18195	29.80198	369.94500	1162.92868	669.41310
4.11013	2334.24307	2325.16813	92.70164	30.03173	375.26509	1165.30965	661.86003
4.09802	2334.09737	2326.05171	93.22567	30.26425	380.69156	1167.48203	654.38821
4.08592	2333.81947	2326.91883	93.75408	30.49958	386.22667	1169.44156	646.99693
4.07381	2333.23770	2327.76703	94.28693	30.73779	391.87271	1171.18412	639.68548
4.06171	2332.39183	2328.59409	94.82426	30.97891	397.63199	1172.70578	632.45314
4.04960	2331.28733	2329.39798	95.36613	31.22300	403.50685	1174.00282	625.29919
4.03750	2329.82860	2330.17690	95.91258	31.47009	409.49963	1175.07169	618.22291
4.02540	2328.24090	2330.92929	96.46366	31.72025	415.61270	1175.90910	611.22358
4.01329	2326.89857	2331.65381	97.01943	31.97353	421.84843	1176.51196	604.30047
4.00119	2325.72829	2332.34938	97.57993	32.22997	428.20921	1176.87741	597.45286
3.98908	2324.80778	2333.01516	98.14523	32.48963	434.69740	1177.00287	590.68003
3.97698	2324.11700	2333.65057	98.71537	32.75257	441.31539	1176.88597	583.98125
3.96487	2323.68931	2334.25528	99.29042	33.01885	448.06554	1176.52466	577.35581
3.95277	2323.48054	2334.82922	99.87041	33.28851	454.95019	1175.91712	570.80299
3.94066	2323.73896	2335.37260	100.45542	33.56162	461.97166	1175.06184	564.32206
3.92856	2324.46049	2335.88585	101.04550	33.83823	469.13224	1173.95758	557.91231
3.91645	2325.43829	2336.36969	101.64070	34.11842	476.43415	1172.60340	551.57302
3.90435	2326.49822	2336.82506	102.24109	34.40223	483.87961	1170.99866	545.30348
3.89224	2327.59989	2337.25317	102.84672	34.68974	491.47071	1169.14302	539.10297
3.88014	2328.96266	2337.65545	103.45765	34.98101	499.20953	1167.03646	532.97080
3.86803	2330.49177	2338.03357	104.07395	35.27611	507.09800	1164.67925	526.90626
3.85593	2332.01555	2338.38939	104.69567	35.57510	515.13800	1162.07199	520.90864
3.84382	2333.53722	2338.72499	105.32288	35.87805	523.33125	1159.21557	514.97724
3.83172	2335.03227	2339.04263	105.95565	36.18504	531.67937	1156.11121	509.11137
3.81961	2336.54693	2339.34472	106.59403	36.49613	540.18380	1152.76042	503.31034
3.80751	2338.17862	2339.63383	107.23809	36.81141	548.84582	1149.16505	497.57347
3.79540	2340.18282	2339.91263	107.88790	37.13094	557.66651	1145.32722	491.90006
3.78330	2342.14228	2340.18389	108.54353	37.45481	566.64676	1141.24936	486.28943
3.77120	2343.73380	2340.45044	109.20505	37.78309	575.78718	1136.93420	480.74092
3.75909	2344.96559	2340.71515	109.87251	38.11586	585.08815	1132.38477	475.25385
3.74699	2345.28398	2340.98088	110.54600	38.45322	594.54975	1127.60435	469.82756
3.73488	2345.29087	2341.25044	111.22559	38.79523	604.17172	1122.59652	464.46138
3.72278	2345.34191	2341.52659	111.91134	39.14200	613.95346	1117.36513	459.15466
3.71067	2345.31081	2341.81193	112.60333	39.49360	623.89400	1111.91425	453.90674
3.69857	2345.00287	2342.10892	113.30164	39.85014	633.99192	1106.24824	448.71698
3.68646	2344.65335	2342.41981	114.00634	40.21169	644.24537	1100.37167	443.58474
3.67436	2344.13130	2342.74656	114.71751	40.57836	654.65198	1094.28934	438.50937
3.66225	2343.44736	2343.09083	115.43522	40.95025	665.20886	1088.00626	433.49025
3.65015	2343.05895	2343.45392	116.15955	41.32744	675.91253	1081.52764	428.52675
3.63804	2342.51485	2343.83668	116.89059	41.71006	686.75889	1074.85888	423.61825
3.62594	2341.93029	2344.23949	117.62842	42.09819	697.74318	1068.00557	418.76414
3.61383	2341.43519	2344.66219	118.37311	42.49195	708.85993	1060.97342	413.96379
3.60173	2341.02832	2345.10399	119.12475	42.89144	720.10287	1053.76832	409.21661
3.58962	2340.78959	2345.56344	119.88343	43.29678	731.46495	1046.39628	404.52200
3.57752	2340.96230	2346.03837	120.64923	43.70808	742.93826	1038.86343	399.87936
3.56541	2341.71896	2346.52578	121.42224	44.12546	754.51396	1031.17602	395.28811
3.55331	2343.30991	2347.02184	122.20255	44.54904	766.18225	1023.34035	390.74765
3.54120	2345.73737	2347.52178	122.99025	44.97894	777.93233	1015.36284	386.25742
3.52910	2348.68370	2348.01985	123.78543	45.41529	789.75234	1007.24995	381.81684
3.51700	2352.09093	2348.50924	124.58818	45.85821	801.62932	999.00818	377.42534
3.50489	2355.31608	2348.98206	125.39860	46.30784	813.54916	990.64409	373.08237
3.49279	2358.37178	2349.42925	126.21678	46.76431	825.49655	982.16425	368.78736
3.48068	2361.11561	2349.84056	127.04282	47.22776	837.45498	973.57522	364.53977
3.46858	2363.27206	2350.20450	127.87682	47.69834	849.40670	964.88358	360.33906
3.45647	2364.95490	2350.50828	128.71888	48.17619	861.33266	956.09588	356.18468
3.44437	2365.92707	2350.73784	129.56911	48.66145	873.21255	947.21864	352.07610
3.43226	2366.20437	2350.87777	130.42759	49.15428	885.02476	938.25835	348.01279
3.42016	2366.06866	2350.91134	131.29445	49.65484	896.74637	929.22145	343.99424
3.40805	2365.57583	2350.82050	132.16977	50.16328	908.35322	920.11430	340.01992
3.39595	2364.41398	2350.58588	133.05369	50.67978	919.81989	910.94320	336.08933
3.38384	2363.01481	2350.18684	133.94629	51.20449	931.11974	901.71436	332.20196
3.37174	2361.42500	2349.60152	134.84771	51.73759	942.22498	892.43393	328.35731
3.35963	2359.20896	2348.80688	135.75804	52.27927	953.10677	883.10792	324.55488
3.34753	2356.36651	2347.77878	136.67740	52.82969	963.73525	873.74226	320.79419
3.33542	2352.65837	2346.49213	137.60591	53.38904	974.07966	864.34276	317.07475
3.32332	2349.00120	2344.92094	138.54370	53.95752	984.10851	854.91511	313.39609
3.31121	2345.29133	2343.03847	139.49087	54.53532	993.78967	845.46487	309.75773
3.29911	2341.56208	2340.81743	140.44756	55.12265	1003.09054	835.99749	306.15921
3.28700	2337.98228	2338.23010	141.41388	55.71969	1011.97823	826.51825	302.60006
3.27490	2334.48866	2335.24855	142.38996	56.32667	1020.41977	817.03232	299.07982
3.26280	2330.62310	2331.84481	143.37594	56.94381	1028.38231	807.54471	295.59805
3.25069	2326.40355	2327.99115	144.37194	57.57132	1035.83332	798.06028	292.15429
3.23859	2321.52492	2323.66028	145.37809	58.20942	1042.74089	788.58376	288.74812
3.22648	2316.08155	2318.82559	146.39453	58.85836	1049.07391	779.11971	285.37908
3.21438	2309.76761	2313.46143	147.42140	59.51837	1054.80236	769.67255	282.04675
3.20227	2302.39618	2307.54334	148.45884	60.18970	1059.89758	760.24652	278.75070
3.19017	2294.82490	2301.04835	149.50698	60.87259	1064.33252	750.84574	275.49052
3.17806	2287.33207	2293.95520	150.56598	61.56730	1068.08199	741.47415	272.26578
3.16596	2279.88049	2286.24462	151.63597	62.27410	1071.12294	732.13553	269.07608
3.15385	2271.55599	2277.89956	152.71710	62.99326	1073.43467	722.83352	265.92100
3.14175	2262.07418	2268.90543	153.80953	63.72506	1074.99907	713.57161	262.80016
3.12964	2251.35450	2259.25029	154.91341	64.46977	1075.80086	704.35311	259.71314
3.11754	2240.01561	2248.92506	156.02890	65.22770	1075.82770	695.18119	256.65956
3.10543	2228.27612	2237.92365	157.15615	65.99914	1075.07044	686.05888	253.63904
3.09333	2216.51862	2226.24312	158.29533	66.78439	1073.52317	676.98905	250.65118
3.08122	2204.97624	2213.88377	159.44659	67.58378	1071.18336	667.97442	247.69561
3.06912	2193.61230	2200.84918	160.61011	68.39762	1068.05190	659.01758	244.77197
3.05701	2181.60061	2187.14628	161.78606	69.22625	1064.13314	650.12096	241.87987
3.04491	2168.78426	2172.78528	162.97460	70.07000	1059.43487	641.28686	239.01896
3.03280	2155.02540	2157.77968	164.17591	70.92922	1053.96824	632.51744	236.18887
3.02070	2140.46460	2142.14617	165.39017	71.80427	1047.74774	623.81473	233.38926
3.00860	2124.61895	2125.90447	166.61756	72.69551	1040.79101	615.18063	230.61976
2.99649	2108.77896	2109.07724	167.85827	73.60332	1033.11870	606.61691	227.88004
2.98439	2092.39879	2091.68985	169.11248	74.52808	1024.75433	598.12522	225.16974
2.97228	2075.33065	2073.77019	170.38038	75.47018	1015.72401	589.70707	222.48854
2.96018	2057.42233	2055.34842	171.66216	76.43003	1006.05624	581.36389	219.83610
2.94807	2038.32702	2036.45677	172.95803	77.40803	995.78165	573.09697	217.21209
2.93597	2018.40572	2017.12919	174.26818	78.40461	984.93272	564.90750	214.61618
2.92386	1998.17766	1997.40113	175.59281	79.42020	973.54352	556.79655	212.04805
2.91176	1977.63485	1977.30927	176.93214	80.45525	961.64940	548.76510	209.50739
2.89965	1957.69843	1956.89118	178.28637	81.51020	949.28670	540.81404	206.99387
2.88755	1938.32205	1936.18506	179.65572	82.58551	936.49251	532.94413	204.50720
2.87544	1919.34122	1915.22952	181.04040	83.68167	923.30431	525.15609	202.04706
2.86334	1900.44221	1894.06322	182.44064	84.79915	909.75978	517.45050	199.61315
2.85123	1881.17180	1872.72469	183.85667	85.93844	895.89652	509.82788	197.20518
2.83913	1861.89227	1851.25208	185.28871	87.10006	881.75178	502.28868	194.82285
2.82702	1842.11420	1829.68290	186.73699	88.28452	867.36228	494.83325	192.46587
2.81492	1822.27430	1808.05389	188.20176	89.49234	852.76398	487.46186	190.13395
2.80281	1802.53808	1786.40078	189.68325	90.72407	837.99191	480.17474	187.82681
2.79071	1782.13404	1764.75818	191.18172	91.98024	823.08003	472.97203	185.54416
2.77860	1760.95680	1743.15941	192.69741	93.26142	808.06104	465.85380	183.28574
2.76650	1739.38633	1721.63642	194.23058	94.56818	792.96631	458.82007	181.05127
2.75440	1717.04772	1700.21964	195.78148	95.90109	777.82578	451.87080	178.84049
2.74229	1694.41126	1678.93799	197.35039	97.26074	762.66786	445.00589	176.65311
2.73019	1672.13339	1657.81875	198.93756	98.64773	747.51939	438.22518	174.48889
2.71808	1649.75537	1636.88758	200.54328	100.06267	732.40559	431.52848	172.34756
2.70598	1627.05994	1616.16845	202.16782	101.50617	717.35006	424.91553	170.22887
2.69387	1603.71076	1595.68369	203.81147	102.97886	702.37477	418.38604	168.13256
2.68177	1579.94733	1575.45396	205.47451	104.48136	687.50004	411.93967	166.05838
2.66966	1557.22869	1555.49829	207.15724	106.01431	672.74460	405.57604	164.00610
2.65756	1536.20197	1535.83410	208.85996	107.57837	658.12558	399.29474	161.97545
2.64545	1516.48183	1516.47725	210.58297	109.17417	643.65858	393.09532	159.96622
2.63335	1497.27868	1497.44209	212.32658	110.80237	629.35771	386.97728	157.97815
2.62124	1478.79617	1478.74152	214.09111	112.46363	615.23564	380.94013	156.01101
2.60914	1459.74583	1460.38702	215.87688	114.15860	601.30366	374.98330	154.06458
2.59703	1440.38692	1442.38875	217.68422	115.88794	587.57174	369.10623	152.13862
2.58493	1421.24037	1424.75560	219.51346	117.65231	574.04859	363.30833	150.23290
2.57282	1401.98373	1407.49526	221.36494	119.45236	560.74177	357.58897	148.34722
2.56072	1382.88364	1390.61428	223.23901	121.28873	547.65769	351.94751	146.48134
2.54861	1364.66047	1374.11814	225.13603	123.16207	534.80172	346.38328	144.63504
2.53651	1347.21401	1358.01135	227.05634	125.07300	522.17827	340.89561	142.80812
2.52440	1330.49931	1342.29746	229.00032	127.02214	509.79082	335.48381	141.00036
2.51230	1314.28178	1326.97916	230.96835	129.01008	497.64203	330.14714	139.21156
2.50019	1298.14287	1312.05834	232.96080	131.03742	485.73374	324.88489	137.44149
2.48809	1282.10437	1297.53614	234.97807	133.10469	474.06711	319.69631	135.68996
2.47598	1266.59292	1283.41302	237.02055	135.21244	462.64262	314.58064	133.95677
2.46388	1251.80401	1269.68881	239.08865	137.36116	451.46016	309.53712	132.24171
2.45177	1238.30598	1256.36272	241.18279	139.55132	440.51905	304.56498	130.54458
2.43967	1225.86016	1243.43347	243.30339	141.78333	429.81815	299.66342	128.86518
2.42756	1213.50924	1230.89925	245.45089	144.05758	419.35583	294.83164	127.20332
2.41545	1200.77369	1218.75782	247.62573	146.37438	409.13007	290.06884	125.55880
2.40335	1188.46605	1207.00651	249.82837	148.73401	399.13850	285.37420	123.93143
2.39124	1177.15949	1195.64226	252.05928	151.13666	389.37842	280.74689	122.32101
2.37913	1166.54672	1184.66167	254.31895	153.58247	379.84683	276.18609	120.72734
2.36702	1156.91891	1174.06101	256.60787	156.07148	370.54048	271.69095	119.15023
2.35491	1147.64622	1163.83625	258.92657	158.60366	361.45592	267.26062	117.58948
2.34280	1139.11189	1153.98305	261.27557	161.17887	352.58947	262.89423	116.04490
2.33069	1130.65034	1144.49684	263.65544	163.79689	343.93731	258.59091	114.51629
2.31857	1121.36203	1135.37277	266.06674	166.45736	335.49546	254.34977	113.00344
2.30646	1112.59993	1126.60577	268.51009	169.15982	327.25980	250.16993	111.50614
2.29434	1104.66829	1118.19053	270.98610	171.90365	319.22614	246.05045	110.02419
2.28221	1097.91435	1110.12151	273.49546	174.68811	311.39015	241.99043	108.55736
2.27009	1092.10226	1102.39297	276.03884	177.51230	303.74748	237.98890	107.10544
2.25796	1086.87789	1094.99893	278.61701	180.37516	296.29366	234.04490	105.66820
2.24582	1082.68884	1087.93323	281.23073	183.27543	289.02422	230.15745	104.24540
2.23368	1078.92598	1081.18947	283.88086	186.21170	281.93460	226.32553	102.83678
2.22153	1075.47821	1074.76104	286.56829	189.18232	275.02025	222.54809	101.44209
2.20937	1071.71735	1068.64110	289.29398	192.18544	268.27656	218.82408	100.06105
2.19720	1067.14981	1062.82263	292.05898	195.21899	261.69892	215.15237	98.69337
2.18502	1061.70423	1057.29833	294.86442	198.28063	255.28268	211.53184	97.33876
2.17282	1056.03112	1052.06070	297.71151	201.36780	249.02322	207.96130	95.99688
2.16061	1050.77946	1047.10199	300.60159	204.47761	242.91588	204.43953	94.66739
2.14838	1046.29405	1042.41422	303.53610	207.60691	236.95600	200.96527	93.34994
