# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
3.90435	2292.12533	2295.26137	120.84720	18.89781	815.58688	919.22521	420.70427
3.89224	2296.08129	2298.49503	121.55148	19.05729	827.61897	914.63396	415.63333
3.88014	2300.03852	2301.81736	122.26179	19.21890	839.84029	909.87101	410.62537
3.86803	2304.08588	2305.23118	122.97819	19.38267	852.25049	904.94028	405.67956
3.85593	2307.98191	2308.73916	123.70077	19.54864	864.84887	899.84582	400.79506
3.84382	2311.80584	2312.34374	124.42958	19.71686	877.63433	894.59189	395.97108
3.83172	2315.68462	2316.04710	125.16469	19.88737	890.60535	889.18287	391.20681
3.81961	2319.67443	2319.85112	125.90619	20.06020	903.75998	883.62329	386.50146
3.80751	2323.93780	2323.75733	126.65413	20.23541	917.09575	877.91779	381.85425
3.79540	2328.33854	2327.76687	127.40860	20.41303	930.60969	872.07116	377.26440
3.78330	2332.86793	2331.88044	128.16966	20.59312	944.29825	866.08826	372.73115
3.77120	2337.52271	2336.09822	128.93740	20.77571	958.15729	859.97407	368.25375
3.75909	2342.33212	2340.41986	129.71188	20.96086	972.18202	853.73364	363.83146
3.74699	2347.24199	2344.84440	130.49319	21.14862	986.36695	847.37211	359.46353
3.73488	2352.21144	2349.37022	131.28140	21.33903	1000.70589	840.89465	355.14925
3.72278	2357.22887	2353.99499	132.07659	21.53215	1015.19184	834.30651	350.88790
3.71067	2362.39771	2358.71560	132.87885	21.72802	1029.81700	827.61295	346.67877
3.69857	2367.77003	2363.52812	133.68825	21.92671	1044.57271	820.81928	342.52117
3.68646	2373.23387	2368.42773	134.50488	22.12827	1059.44936	813.93082	338.41440
3.67436	2378.67119	2373.40867	135.32882	22.33276	1074.43643	806.95288	334.35778
3.66225	2384.07862	2378.46419	136.16016	22.54022	1089.52236	799.89080	330.35066
3.65015	2389.44601	2383.58648	136.99898	22.75073	1104.69456	792.74986	326.39235
3.63804	2394.74390	2388.76663	137.84537	22.96434	1119.93935	785.53536	322.48222
3.62594	2399.92880	2393.99458	138.69942	23.18111	1135.24190	778.25253	318.61961
3.61383	2405.03880	2399.25906	139.56122	23.40111	1150.58623	770.90660	314.80390
3.60173	2410.20060	2404.54758	140.43086	23.62441	1165.95516	763.50270	311.03445
3.58962	2415.39804	2409.84634	141.30843	23.85107	1181.33025	756.04595	307.31065
3.57752	2420.61524	2415.14025	142.19403	24.08115	1196.69181	748.54137	303.63189
3.56541	2425.78973	2420.41287	143.08775	24.31474	1212.01890	740.99392	299.99756
3.55331	2430.94198	2425.64638	143.98969	24.55190	1227.28923	733.40849	296.40707
3.54120	2436.05747	2430.82162	144.89994	24.79271	1242.47926	725.78987	292.85984
3.52910	2441.13329	2435.91802	145.81862	25.03724	1257.56412	718.14276	289.35528
3.51700	2446.18815	2440.91366	146.74581	25.28557	1272.51767	710.47177	285.89284
3.50489	2451.12229	2445.78526	147.68162	25.53778	1287.31250	702.78142	282.47195
3.49279	2455.81717	2450.50822	148.62615	25.79396	1301.91997	695.07609	279.09205
3.48068	2460.19783	2455.05663	149.57951	26.05419	1316.31025	687.36009	275.75260
3.46858	2464.11519	2459.40340	150.54181	26.31855	1330.45239	679.63759	272.45306
3.45647	2467.66168	2463.52023	151.51315	26.58713	1344.31439	671.91266	269.19290
3.44437	2470.66616	2467.37778	152.49364	26.86003	1357.86326	664.18924	265.97160
3.43226	2472.87635	2470.94572	153.48341	27.13734	1371.06517	656.47117	262.78864
3.42016	2474.35425	2474.19286	154.48255	27.41915	1383.88551	648.76214	259.64351
3.40805	2475.14848	2477.08727	155.49118	27.70557	1396.28907	641.06574	256.53572
3.39595	2475.23980	2479.59647	156.50942	27.99670	1408.24018	633.38541	253.46476
3.38384	2474.72011	2481.68753	157.53740	28.29263	1419.70285	625.72450	250.43015
3.37174	2473.56763	2483.32728	158.57522	28.59348	1430.64096	618.08621	247.43141
3.35963	2471.98189	2484.48252	159.62302	28.89936	1441.01846	610.47362	244.46806
3.34753	2470.20797	2485.12020	160.68090	29.21039	1450.79958	602.88967	241.53965
3.33542	2467.98634	2485.20763	161.74901	29.52667	1459.94903	595.33722	238.64570
3.32332	2465.01865	2484.71275	162.82747	29.84832	1468.43224	587.81895	235.78577
3.31121	2461.47984	2483.60433	163.91641	30.17548	1476.21557	580.33745	232.95941
3.29911	2457.44081	2481.85220	165.01595	30.50827	1483.26661	572.89519	230.16617
3.28700	2452.93292	2479.42754	166.12624	30.84681	1489.55435	565.49451	227.40563
3.27490	2448.16881	2476.30310	167.24740	31.19124	1495.04948	558.13763	224.67735
3.26280	2443.13864	2472.45345	168.37958	31.54171	1499.72459	550.82665	221.98092
3.25069	2437.80502	2467.85520	169.52291	31.89834	1503.55445	543.56358	219.31591
3.23859	2432.10954	2462.48724	170.67754	32.26128	1506.51621	536.35029	216.68192
3.22648	2426.18345	2456.33098	171.84361	32.63070	1508.58958	529.18856	214.07854
3.21438	2419.76759	2449.37050	173.02127	33.00673	1509.75710	522.08003	211.50537
3.20227	2412.60985	2441.59278	174.21066	33.38954	1510.00427	515.02628	208.96203
3.19017	2405.08847	2432.98782	175.41193	33.77929	1509.31971	508.02876	206.44812
3.17806	2397.20721	2423.54879	176.62524	34.17615	1507.69531	501.08883	203.96326
3.16596	2388.75725	2413.27217	177.85075	34.58029	1505.12631	494.20773	201.50709
3.15385	2379.64988	2402.15775	179.08860	34.99189	1501.61140	487.38664	199.07922
3.14175	2369.60561	2390.20878	180.33896	35.41114	1497.15276	480.62663	196.67929
3.12964	2358.73382	2377.43188	181.60200	35.83821	1491.75604	473.92869	194.30694
3.11754	2347.08470	2363.83710	182.87787	36.27332	1485.43039	467.29370	191.96182
3.10543	2334.97270	2349.43786	184.16675	36.71665	1478.18840	460.72249	189.64358
3.09333	2322.64944	2334.25082	185.46880	37.16841	1470.04596	454.21578	187.35187
3.08122	2310.31550	2318.29586	186.78420	37.62881	1461.02224	447.77425	185.08635
3.06912	2297.70585	2301.59583	188.11313	38.09809	1451.13946	441.39846	182.84670
3.05701	2284.59190	2284.17650	189.45575	38.57644	1440.42279	435.08894	180.63257
3.04491	2270.92194	2266.06626	190.81226	39.06413	1428.90011	428.84612	178.44365
3.03280	2256.39718	2247.29601	192.18284	39.56137	1416.60182	422.67037	176.27962
3.02070	2241.29769	2227.89886	193.56766	40.06842	1403.56061	416.56202	174.14015
3.00860	2225.42270	2207.90990	194.96694	40.58553	1389.81119	410.52131	172.02494
2.99649	2209.14081	2187.36597	196.38084	41.11296	1375.39005	404.54844	169.93367
2.98439	2191.98503	2166.30540	197.80958	41.65098	1360.33522	398.64355	167.86606
2.97228	2173.95580	2144.76770	199.25335	42.19988	1344.68594	392.80672	165.82180
2.96018	2154.60765	2122.79332	200.71235	42.75994	1328.48244	387.03799	163.80060
2.94807	2134.05532	2100.42341	202.18679	43.33145	1311.76567	381.33734	161.80216
2.93597	2112.53753	2077.69952	203.67688	43.91472	1294.57699	375.70472	159.82620
2.92386	2090.48060	2054.66337	205.18283	44.51006	1276.95801	370.14002	157.87245
