# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
3.12964	2327.18934	2344.46740	99.65533	52.32063	1899.95209	13.20086	279.33849
3.11754	2326.61410	2338.63767	100.41139	52.95536	1896.21259	12.91099	276.14734
3.10543	2325.35292	2332.14363	101.17601	53.60209	1891.74772	12.62897	272.98885
3.09333	2322.28040	2324.98660	101.94932	54.26111	1886.55898	12.35454	269.86266
3.08122	2318.03530	2317.16953	102.73145	54.93274	1880.64946	12.08745	266.76842
3.06912	2314.22174	2308.69699	103.52254	55.61729	1874.02390	11.82744	263.70582
3.05701	2309.41417	2299.57519	104.32272	56.31510	1866.68859	11.57430	260.67450
3.04491	2303.51943	2289.81195	105.13212	57.02649	1858.65143	11.32778	257.67413
3.03280	2296.45872	2279.41665	105.95090	57.75182	1849.92186	11.08767	254.70439
3.02070	2291.69545	2268.40022	106.77920	58.49145	1840.51085	10.85377	251.76496
3.00860	2284.97963	2256.77509	107.61716	59.24576	1830.43081	10.62587	248.85550
2.99649	2278.07886	2244.55511	108.46492	60.01511	1819.69559	10.40378	245.97571
2.98439	2267.80403	2231.75553	109.32266	60.79991	1808.32039	10.18731	243.12527
2.97228	2256.77093	2218.39292	110.19051	61.60055	1796.32169	9.97629	240.30387
2.96018	2247.62932	2204.48507	111.06863	62.41747	1783.71721	9.77055	237.51121
2.94807	2235.12631	2190.05094	111.95720	63.25109	1770.52577	9.56992	234.74697
2.93597	2222.36280	2175.11058	112.85636	64.10185	1756.76727	9.37424	232.01086
2.92386	2206.77378	2159.68502	113.76630	64.97021	1742.46256	9.18337	229.30258
2.91176	2194.68950	2143.79619	114.68718	65.85666	1727.63338	8.99714	226.62183
2.89965	2180.02600	2127.46682	115.61917	66.76166	1712.30222	8.81543	223.96834
2.88755	2166.07697	2110.72035	116.56246	67.68573	1696.49228	8.63809	221.34180
2.87544	2148.15496	2093.58085	117.51722	68.62938	1680.22732	8.46499	218.74193
2.86334	2130.26520	2076.07288	118.48365	69.59316	1663.53160	8.29601	216.16847
2.85123	2110.77909	2058.22142	119.46191	70.57760	1646.42978	8.13102	213.62111
2.83913	2091.54387	2040.05179	120.45222	71.58328	1628.94678	7.96991	211.09960
2.82702	2071.31740	2021.58953	121.45477	72.61078	1611.10775	7.81256	208.60366
2.81492	2048.77009	2002.86029	122.46975	73.66071	1592.93794	7.65886	206.13302
2.80281	2027.67327	1983.88979	123.49738	74.73369	1574.46259	7.50871	203.68742
2.79071	2005.16412	1964.70372	124.53785	75.83036	1555.70691	7.36200	201.26660
2.77860	1984.50904	1945.32763	125.59139	76.95138	1536.69593	7.21865	198.87029
2.76650	1961.93609	1925.78688	126.65821	78.09744	1517.45446	7.07854	196.49823
2.75440	1940.87163	1906.10656	127.73853	79.26924	1498.00701	6.94159	194.15019
2.74229	1917.71124	1886.31140	128.83257	80.46750	1478.37772	6.80771	191.82589
2.73019	1891.95192	1866.42576	129.94058	81.69297	1458.59029	6.67682	189.52511
2.71808	1870.90576	1846.47352	131.06277	82.94641	1438.66792	6.54882	187.24759
2.70598	1848.89729	1826.47806	132.19941	84.22863	1418.63328	6.42365	184.99309
2.69387	1824.38119	1806.46219	133.35072	85.54043	1398.50844	6.30123	182.76137
2.68177	1801.52978	1786.44811	134.51697	86.88265	1378.31483	6.18147	180.55220
2.66966	1777.19133	1766.45741	135.69840	88.25616	1358.07320	6.06431	178.36534
2.65756	1753.82390	1746.51098	136.89528	89.66185	1337.80362	5.94968	176.20056
2.64545	1726.72229	1726.62903	138.10788	91.10062	1317.52539	5.83750	174.05763
2.63335	1700.69249	1706.83105	139.33646	92.57343	1297.25710	5.72772	171.93633
2.62124	1675.88995	1687.13579	140.58132	94.08123	1277.01653	5.62027	169.83643
2.60914	1651.09504	1667.56127	141.84273	95.62502	1256.82070	5.51509	167.75772
2.59703	1628.10019	1648.12471	143.12099	97.20582	1236.68582	5.41212	165.69997
2.58493	1604.84528	1628.84262	144.41638	98.82466	1216.62730	5.31130	163.66298
2.57282	1580.83921	1609.73072	145.72923	100.48263	1196.65977	5.21258	161.64652
2.56072	1557.71953	1590.80396	147.05983	102.18081	1176.79704	5.11590	159.65038
2.54861	1534.23223	1572.07656	148.40851	103.92034	1157.05214	5.02121	157.67436
2.53651	1510.89424	1553.56198	149.77559	105.70236	1137.43731	4.92845	155.71826
2.52440	1488.36103	1535.27293	151.16141	107.52805	1117.96402	4.83759	153.78186
2.51230	1467.07407	1517.22141	152.56630	109.39861	1098.64296	4.74857	151.86497
2.50019	1448.40899	1499.41872	153.99061	111.31527	1079.48411	4.66135	149.96738
2.48809	1430.57115	1481.87543	155.43471	113.27927	1060.49668	4.57588	148.08889
2.47598	1413.35442	1464.60145	156.89895	115.29188	1041.68919	4.49212	146.22932
2.46388	1395.46404	1447.60605	158.38372	117.35439	1023.06946	4.41002	144.38846
2.45177	1381.08181	1430.89782	159.88939	119.46811	1004.64465	4.32954	142.56612
2.43967	1365.87806	1414.48475	161.41637	121.63437	986.42124	4.25065	140.76211
2.42756	1350.44513	1398.37422	162.96505	123.85450	968.40511	4.17331	138.97624
2.41545	1335.92384	1382.57302	164.53586	126.12987	950.60151	4.09748	137.20831
2.40335	1320.59690	1367.08739	166.12921	128.46182	933.01510	4.02311	135.45814
2.39124	1305.76792	1351.92300	167.74556	130.85173	915.64999	3.95019	133.72553
2.37913	1291.22020	1337.08501	169.38536	133.30096	898.50973	3.87866	132.01030
2.36702	1276.39935	1322.57806	171.04908	135.81088	881.59735	3.80850	130.31225
2.35491	1263.22715	1308.40629	172.73721	138.38284	864.91537	3.73968	128.63118
2.34280	1252.30404	1294.57336	174.45025	141.01819	848.46585	3.67216	126.96691
2.33069	1243.46247	1281.08247	176.18872	143.71826	832.25035	3.60591	125.31923
2.31857	1232.27128	1267.93635	177.95316	146.48435	816.26999	3.54090	123.68794
2.30646	1221.99980	1255.13731	179.74416	149.31773	800.52548	3.47710	122.07284
2.29434	1212.24585	1242.68721	181.56230	152.21962	785.01710	3.41448	120.47372
2.28221	1203.18942	1230.58749	183.40821	155.19121	769.74470	3.35302	118.89035
2.27009	1192.30632	1218.83915	185.28254	158.23363	754.70780	3.29267	117.32252
2.25796	1183.45774	1207.44280	187.18598	161.34793	739.90549	3.23342	115.76998
2.24582	1175.21369	1196.39864	189.11928	164.53509	725.33652	3.17524	114.23251
2.23368	1168.11530	1185.70645	191.08322	167.79601	710.99929	3.11810	112.70983
2.22153	1160.94227	1175.36559	193.07862	171.13148	696.89183	3.06197	111.20169
2.20937	1154.68984	1165.37503	195.10638	174.54217	683.01186	3.00682	109.70780
2.19720	1149.52805	1155.73331	197.16744	178.02862	669.35675	2.95263	108.22787
2.18502	1142.48887	1146.43857	199.26286	181.59122	655.92356	2.89937	106.76157
2.17282	1136.60601	1137.48851	201.39372	185.23019	642.70902	2.84702	105.30857
2.16061	1129.84272	1128.88041	203.56125	188.94556	629.70955	2.79554	103.86851
2.14838	1123.39513	1120.61110	205.76674	192.73715	616.92128	2.74491	102.44102
2.13613	1118.01351	1112.67694	208.01162	196.60451	604.34003	2.69510	101.02568
2.12385	1114.22964	1105.07387	210.29744	200.54693	591.96134	2.64609	99.62206
2.11155	1108.97534	1097.79730	212.62589	204.56338	579.78048	2.59784	98.22971
