# eV	sigma	Fitting	Drude0	Lorentz1	Lorentz2	Lorentz3	Lorentz4
5.59901	2883.80472	2884.30120	48.72046	15.03245	139.90159	489.19355	2191.45315
5.58691	2874.85457	2875.45077	48.92756	15.10768	140.94661	493.11171	2177.35721
5.57480	2865.79300	2866.45103	49.13597	15.18349	142.00401	497.07001	2163.05756
5.56270	2856.60480	2857.31139	49.34570	15.25989	143.07398	501.06875	2148.56307
5.55060	2847.24336	2848.04128	49.55677	15.33689	144.15672	505.10826	2133.88264
5.53849	2837.74543	2838.65012	49.76918	15.41450	145.25244	509.18884	2119.02516
5.52639	2828.16405	2829.14733	49.98296	15.49271	146.36134	513.31081	2103.99951
5.51428	2818.48464	2819.54231	50.19811	15.57155	147.48365	517.47445	2088.81456
5.50218	2808.72289	2809.84440	50.41463	15.65100	148.61958	521.68005	2073.47913
5.49007	2798.92292	2800.06290	50.63256	15.73109	149.76935	525.92791	2058.00199
5.47797	2789.05309	2790.20705	50.85188	15.81181	150.93319	530.21828	2042.39188
5.46586	2779.09600	2780.28602	51.07263	15.89318	152.11134	534.55143	2026.65743
5.45376	2769.10481	2770.30889	51.29481	15.97520	153.30403	538.92762	2010.80723
5.44165	2759.06863	2760.28465	51.51843	16.05788	154.51150	543.34709	1994.84976
5.42955	2748.97164	2750.22218	51.74350	16.14122	155.73400	547.81007	1978.79339
5.41744	2738.85399	2740.13025	51.97004	16.22524	156.97178	552.31677	1962.64642
5.40534	2728.73489	2730.01751	52.19806	16.30993	158.22510	556.86742	1946.41700
5.39323	2718.62198	2719.89247	52.42758	16.39532	159.49421	561.46219	1930.11317
5.38113	2708.51447	2709.76351	52.65860	16.48140	160.77940	566.10126	1913.74285
5.36902	2698.41253	2699.63886	52.89114	16.56818	162.08092	570.78480	1897.31381
5.35692	2688.32058	2689.52659	53.12521	16.65568	163.39907	575.51295	1880.83369
5.34481	2678.29454	2679.43463	53.36083	16.74389	164.73411	580.28584	1864.30995
5.33271	2668.33027	2669.37071	53.59800	16.83283	166.08635	585.10358	1847.74994
5.32060	2658.39025	2659.34242	53.83675	16.92251	167.45609	589.96625	1831.16082
5.30850	2648.49623	2649.35716	54.07709	17.01293	168.84362	594.87393	1814.54960
5.29640	2638.65370	2639.42215	54.31902	17.10410	170.24925	599.82666	1797.92312
5.28429	2628.83919	2629.54442	54.56257	17.19604	171.67330	604.82446	1781.28806
5.27219	2619.07700	2619.73082	54.80775	17.28874	173.11609	609.86732	1764.65090
5.26008	2609.44053	2609.98799	55.05458	17.38222	174.57796	614.95523	1748.01799
5.24798	2599.99805	2600.32238	55.30306	17.47649	176.05924	620.08813	1731.39546
5.23587	2590.74065	2590.74026	55.55321	17.57156	177.56027	625.26593	1714.78928
5.22377	2581.59211	2581.24767	55.80506	17.66743	179.08141	630.48852	1698.20525
5.21166	2572.48286	2571.85046	56.05860	17.76411	180.62301	635.75576	1681.64897
5.19956	2563.39352	2562.55427	56.31386	17.86162	182.18544	641.06746	1665.12588
5.18745	2554.36206	2553.36454	56.57086	17.95997	183.76908	646.42342	1648.64121
5.17535	2545.43589	2544.28650	56.82961	18.05916	185.37431	651.82338	1632.20004
5.16324	2536.67753	2535.32516	57.09012	18.15920	187.00152	657.26706	1615.80726
5.15114	2528.04322	2526.48534	57.35241	18.26010	188.65111	662.75414	1599.46758
5.13903	2519.48329	2517.77163	57.61650	18.36188	190.32349	668.28424	1583.18552
5.12693	2511.01503	2509.18843	57.88240	18.46455	192.01908	673.85696	1566.96544
5.11482	2502.64897	2500.73990	58.15013	18.56810	193.73830	679.47184	1550.81152
5.10272	2494.40758	2492.43002	58.41971	18.67257	195.48160	685.12838	1534.72777
5.09061	2486.30831	2484.26255	58.69116	18.77795	197.24941	690.82602	1518.71802
5.07851	2478.31909	2476.24104	58.96448	18.88426	199.04220	696.56417	1502.78594
5.06640	2470.44537	2468.36883	59.23970	18.99150	200.86042	702.34217	1486.93504
5.05430	2462.73014	2460.64904	59.51684	19.09970	202.70457	708.15930	1471.16864
5.04220	2455.20099	2453.08462	59.79590	19.20885	204.57512	714.01482	1455.48992
5.03009	2447.86104	2445.67827	60.07692	19.31899	206.47258	719.90787	1439.90191
5.01799	2440.67663	2438.43252	60.35991	19.43010	208.39745	725.83759	1424.40747
5.00588	2433.61335	2431.34968	60.64489	19.54221	210.35026	731.80302	1409.00930
4.99378	2426.66248	2424.43186	60.93187	19.65533	212.33154	737.80314	1393.70998
4.98167	2419.83152	2417.68096	61.22087	19.76948	214.34184	743.83686	1378.51192
4.96957	2413.14136	2411.09871	61.51192	19.88465	216.38170	749.90304	1363.41739
4.95746	2406.62832	2404.68660	61.80503	20.00088	218.45172	756.00044	1348.42853
4.94536	2400.31890	2398.44595	62.10023	20.11816	220.55246	762.12776	1333.54735
4.93325	2394.20156	2392.37789	62.39752	20.23652	222.68453	768.28361	1318.77571
4.92115	2388.23231	2386.48335	62.69693	20.35597	224.84853	774.46655	1304.11536
4.90904	2382.36904	2380.76304	62.99849	20.47651	227.04510	780.67502	1289.56792
4.89694	2376.62309	2375.21753	63.30221	20.59817	229.27487	786.90741	1275.13488
4.88483	2371.05045	2369.84716	63.60811	20.72096	231.53850	793.16199	1260.81761
4.87273	2365.67023	2364.65210	63.91621	20.84489	233.83665	799.43696	1246.61740
4.86062	2360.46143	2359.63234	64.22653	20.96998	236.17001	805.73044	1232.53538
4.84852	2355.39766	2354.78767	64.53910	21.09624	238.53929	812.04043	1218.57262
4.83641	2350.44058	2350.11772	64.85394	21.22369	240.94520	818.36485	1204.73005
4.82431	2345.58358	2345.62191	65.17106	21.35234	243.38847	824.70152	1191.00852
4.81220	2340.83573	2341.29950	65.49050	21.48220	245.86985	831.04817	1177.40877
4.80010	2336.22319	2337.14959	65.81227	21.61330	248.39012	837.40242	1163.93147
4.78800	2331.78440	2333.17106	66.13639	21.74566	250.95006	843.76178	1150.57718
4.77589	2327.54157	2329.36268	66.46289	21.87927	253.55048	850.12365	1137.34638
4.76379	2323.44278	2325.72298	66.79179	22.01417	256.19220	856.48536	1124.23946
4.75168	2319.49324	2322.25038	67.12311	22.15037	258.87606	862.84410	1111.25675
4.73958	2315.68448	2318.94311	67.45689	22.28789	261.60292	869.19694	1098.39847
4.72747	2312.03780	2315.79924	67.79313	22.42674	264.37368	875.54089	1085.66480
4.71537	2308.62251	2312.81666	68.13187	22.56694	267.18923	881.87279	1073.05583
4.70326	2305.44612	2309.99314	68.47314	22.70851	270.05050	888.18941	1060.57159
4.69116	2302.57088	2307.32628	68.81694	22.85147	272.95844	894.48739	1048.21204
4.67905	2299.98596	2304.81350	69.16332	22.99583	275.91402	900.76325	1035.97708
4.66695	2297.62073	2302.45211	69.51229	23.14162	278.91822	907.01343	1023.86655
4.65484	2295.48411	2300.23927	69.86389	23.28886	281.97206	913.23422	1011.88024
4.64274	2293.56904	2298.17196	70.21813	23.43756	285.07659	919.42181	1000.01787
4.63063	2291.79324	2296.24708	70.57505	23.58774	288.23286	925.57230	988.27913
4.61853	2290.17992	2294.46135	70.93467	23.73943	291.44197	931.68164	976.66365
4.60642	2288.68084	2292.81139	71.29701	23.89264	294.70502	937.74571	965.17100
4.59432	2287.27664	2291.29368	71.66211	24.04740	298.02316	943.76027	953.80074
4.58221	2285.97630	2289.90457	72.03000	24.20373	301.39754	949.72096	942.55235
4.57011	2284.89890	2288.64034	72.40069	24.36164	304.82937	955.62334	931.42529
4.55800	2284.08593	2287.49711	72.77423	24.52117	308.31987	961.46286	920.41898
4.54590	2283.40944	2286.47092	73.15063	24.68233	311.87027	967.23488	909.53282
4.53380	2282.77803	2285.55773	73.52993	24.84514	315.48186	972.93466	898.76614
4.52169	2282.23467	2284.75339	73.91216	25.00964	319.15595	978.55737	888.11828
4.50959	2281.88090	2284.05367	74.29734	25.17584	322.89386	984.09812	877.58851
4.49748	2281.81400	2283.45427	74.68551	25.34376	326.69696	989.55193	867.17610
4.48538	2281.96579	2282.95082	75.07670	25.51344	330.56666	994.91373	856.88029
4.47327	2282.23340	2282.53890	75.47094	25.68490	334.50437	1000.17840	846.70029
4.46117	2282.62376	2282.21403	75.86825	25.85816	338.51155	1005.34078	836.63529
4.44906	2283.07870	2281.97169	76.26868	26.03324	342.58970	1010.39561	826.68446
4.43696	2283.65097	2281.80734	76.67225	26.21018	346.74034	1015.33764	816.84693
4.42485	2284.30166	2281.71641	77.07900	26.38900	350.96502	1020.16154	807.12185
4.41275	2284.98859	2281.69432	77.48896	26.56973	355.26533	1024.86197	797.50833
4.40064	2285.71013	2281.73649	77.90216	26.75240	359.64290	1029.43358	788.00545
4.38854	2286.42667	2281.83835	78.31864	26.93703	364.09938	1033.87099	778.61232
4.37643	2287.09768	2281.99537	78.73843	27.12365	368.63646	1038.16884	769.32799
4.36433	2287.69315	2282.20302	79.16156	27.31230	373.25588	1042.32176	760.15152
4.35222	2288.18179	2282.45684	79.58808	27.50300	377.95938	1046.32442	751.08196
4.34012	2288.58674	2282.75243	80.01801	27.69579	382.74877	1050.17151	742.11836
4.32801	2288.95616	2283.08544	80.45140	27.89068	387.62587	1053.85776	733.25973
4.31591	2289.29120	2283.45164	80.88828	28.08773	392.59255	1057.37799	724.50510
4.30380	2289.58422	2283.84686	81.32868	28.28695	397.65071	1060.72703	715.85349
4.29170	2289.85044	2284.26706	81.77265	28.48838	402.80228	1063.89985	707.30390
4.27960	2290.08194	2284.70832	82.22022	28.69206	408.04923	1066.89146	698.85534
4.26749	2290.27161	2285.16684	82.67144	28.89802	413.39356	1069.69702	690.50682
4.25539	2290.39829	2285.63901	83.12633	29.10629	418.83731	1072.31176	682.25732
4.24328	2290.39465	2286.12133	83.58494	29.31690	424.38255	1074.73109	674.10584
4.23118	2290.29151	2286.61052	84.04732	29.52991	430.03137	1076.95054	666.05138
4.21907	2290.20159	2287.10345	84.51349	29.74533	435.78591	1078.96578	658.09293
4.20697	2290.13668	2287.59723	84.98351	29.96322	441.64833	1080.77269	650.22949
4.19486	2290.06784	2288.08914	85.45741	30.18360	447.62081	1082.36729	642.46003
4.18276	2289.97876	2288.57671	85.93524	30.40651	453.70558	1083.74582	634.78356
4.17065	2289.82133	2289.05771	86.41703	30.63201	459.90488	1084.90472	627.19908
4.15855	2289.52856	2289.53013	86.90284	30.86012	466.22096	1085.84064	619.70557
4.14644	2289.18334	2289.99223	87.39271	31.09088	472.65613	1086.55047	612.30204
4.13434	2288.81896	2290.44254	87.88668	31.32435	479.21268	1087.03135	604.98748
4.12223	2288.51497	2290.87984	88.38479	31.56056	485.89293	1087.28064	597.76091
4.11013	2288.26531	2291.30320	88.88710	31.79956	492.69923	1087.29598	590.62133
4.09802	2288.08001	2291.71198	89.39365	32.04139	499.63390	1087.07528	583.56776
4.08592	2287.93572	2292.10583	89.90448	32.28609	506.69930	1086.61674	576.59921
4.07381	2287.84445	2292.48467	90.41965	32.53372	513.89778	1085.91881	569.71471
4.06171	2287.88720	2292.84875	90.93920	32.78432	521.23169	1084.98027	562.91327
4.04960	2288.15785	2293.19860	91.46319	33.03794	528.70335	1083.80017	556.19395
4.03750	2288.53230	2293.53504	91.99165	33.29463	536.31510	1082.37789	549.55577
4.02540	2289.00552	2293.85919	92.52465	33.55444	544.06922	1080.71310	542.99778
4.01329	2289.62087	2294.17246	93.06223	33.81742	551.96799	1078.80580	536.51903
4.00119	2290.39090	2294.47656	93.60445	34.08362	560.01365	1076.65627	530.11858
3.98908	2291.28951	2294.77347	94.15136	34.35310	568.20838	1074.26514	523.79549
3.97698	2292.40459	2295.06543	94.70301	34.62591	576.55433	1071.63335	517.54884
3.96487	2293.56634	2295.35495	95.25945	34.90210	585.05356	1068.76214	511.37770
3.95277	2294.71726	2295.64481	95.82075	35.18174	593.70807	1065.65307	505.28116
3.94066	2295.86681	2295.93798	96.38695	35.46489	602.51979	1062.30802	499.25832
3.92856	2297.00344	2296.23768	96.95812	35.75160	611.49052	1058.72917	493.30828
3.91645	2298.03502	2296.54733	97.53431	36.04193	620.62196	1054.91899	487.43014
3.90435	2298.73585	2296.87052	98.11558	36.33594	629.91570	1050.88028	481.62302
3.89224	2299.34836	2297.21100	98.70198	36.63370	639.37317	1046.61609	475.88605
3.88014	2299.87641	2297.57265	99.29359	36.93528	648.99564	1042.12978	470.21836
3.86803	2300.30137	2297.95946	99.89045	37.24073	658.78422	1037.42498	464.61909
3.85593	2300.43373	2298.37551	100.49263	37.55013	668.73979	1032.50557	459.08740
3.84382	2300.52209	2298.82491	101.10019	37.86355	678.86304	1027.37570	453.62243
3.83172	2300.60697	2299.31179	101.71320	38.18105	689.15442	1022.03975	448.22336
3.81961	2300.67184	2299.84026	102.33172	38.50271	699.61410	1016.50236	442.88936
3.80751	2300.60113	2300.41437	102.95582	38.82860	710.24197	1010.76835	437.61962
3.79540	2300.34379	2301.03807	103.58556	39.15880	721.03761	1004.84279	432.41332
3.78330	2299.99077	2301.71519	104.22100	39.49338	732.00023	998.73090	427.26967
3.77120	2299.59683	2302.44936	104.86223	39.83242	743.12871	992.43812	422.18788
3.75909	2299.32609	2303.24397	105.50930	40.17600	754.42147	985.97004	417.16716
3.74699	2299.22084	2304.10218	106.16228	40.52421	765.87654	979.33240	412.20675
3.73488	2299.42194	2305.02677	106.82125	40.87712	777.49145	972.53108	407.30587
3.72278	2299.93047	2306.02020	107.48629	41.23483	789.26322	965.57209	402.46377
3.71067	2300.79189	2307.08445	108.15745	41.59742	801.18834	958.46154	397.67970
3.69857	2302.09721	2308.22107	108.83482	41.96498	813.26270	951.20565	392.95292
3.68646	2303.92983	2309.43104	109.51848	42.33761	825.48155	943.81070	388.28271
3.67436	2305.74435	2310.71475	110.20849	42.71538	837.83950	936.28304	383.66833
3.66225	2307.54545	2312.07197	110.90494	43.09842	850.33044	928.62909	379.10908
3.65015	2309.91000	2313.50173	111.60791	43.48680	862.94748	920.85529	374.60425
3.63804	2312.61504	2315.00231	112.31747	43.88063	875.68297	912.96809	370.15315
3.62594	2315.48681	2316.57118	113.03371	44.28001	888.52839	904.97398	365.75508
3.61383	2318.55992	2318.20490	113.75671	44.68505	901.47434	896.87943	361.40937
3.60173	2321.93154	2319.89914	114.48656	45.09586	914.51049	888.69088	357.11535
3.58962	2325.39637	2321.64853	115.22334	45.51254	927.62554	880.41477	352.87234
3.57752	2328.94188	2323.44670	115.96713	45.93521	940.80718	872.05747	348.67970
3.56541	2332.69869	2325.28615	116.71802	46.36399	954.04203	863.62533	344.53678
3.55331	2336.38572	2327.15826	117.47611	46.79898	967.31562	855.12461	340.44295
3.54120	2340.11163	2329.05322	118.24148	47.24031	980.61237	846.56150	336.39756
3.52910	2343.91953	2330.96000	119.01422	47.68811	993.91554	837.94212	332.40000
3.51700	2347.69536	2332.86629	119.79443	48.14250	1007.20720	829.27250	328.44965
3.50489	2351.26404	2334.75852	120.58221	48.60361	1020.46824	820.55855	324.54590
3.49279	2354.28666	2336.62180	121.37765	49.07158	1033.67832	811.80610	320.68816
3.48068	2356.81347	2338.43991	122.18084	49.54653	1046.81588	803.02082	316.87584
3.46858	2358.96987	2340.19533	122.99189	50.02861	1059.85817	794.20832	313.10834
3.45647	2360.88828	2341.86921	123.81090	50.51796	1072.78123	785.37403	309.38510
3.44437	2362.48924	2343.44140	124.63796	51.01472	1085.55989	776.52327	305.70555
3.43226	2363.41179	2344.89046	125.47319	51.51905	1098.16788	767.66122	302.06912
3.42016	2363.53682	2346.19376	126.31669	52.03109	1110.57779	758.79292	298.47526
3.40805	2363.07625	2347.32746	127.16857	52.55101	1122.76120	749.92326	294.92343
3.39595	2362.24003	2348.26664	128.02893	53.07896	1134.68869	741.05698	291.41308
3.38384	2361.16552	2348.98533	128.89789	53.61511	1146.32998	732.19866	287.94368
3.37174	2359.73677	2349.45667	129.77556	54.15963	1157.65401	723.35276	284.51471
3.35963	2357.79540	2349.65297	130.66205	54.71268	1168.62904	714.52354	281.12565
3.34753	2355.47166	2349.54589	131.55749	55.27445	1179.22282	705.71514	277.77599
3.33542	2352.76724	2349.10654	132.46198	55.84511	1189.40269	696.93153	274.46523
3.32332	2349.49800	2348.30568	133.37565	56.42486	1199.13580	688.17651	271.19286
3.31121	2345.47002	2347.11387	134.29862	57.01388	1208.38924	679.45375	267.95839
3.29911	2340.98794	2345.50170	135.23101	57.61236	1217.13024	670.76674	264.76135
3.28700	2336.26384	2343.43995	136.17296	58.22051	1225.32640	662.11882	261.60125
3.27490	2331.38500	2340.89982	137.12458	58.83853	1232.94588	653.51320	258.47763
3.26280	2326.57759	2337.85317	138.08601	59.46663	1239.95761	644.95290	255.39002
3.25069	2321.52570	2334.27274	139.05739	60.10503	1246.33157	636.44081	252.33795
3.23859	2315.93619	2330.13238	140.03884	60.75394	1252.03895	627.97968	249.32098
3.22648	2309.95664	2325.40730	141.03050	61.41359	1257.05245	619.57209	246.33867
3.21438	2303.60590	2320.07427	142.03251	62.08421	1261.34648	611.22049	243.39057
3.20227	2297.16426	2314.11191	143.04502	62.76605	1264.89740	602.92720	240.47625
3.19017	2290.88669	2307.50087	144.06817	63.45933	1267.68372	594.69438	237.59527
3.17806	2284.81810	2300.22404	145.10209	64.16432	1269.68633	586.52407	234.74723
3.16596	2278.31882	2292.26679	146.14695	64.88127	1270.88870	578.41817	231.93170
3.15385	2270.84416	2283.61710	147.20289	65.61044	1271.27703	570.37846	229.14828
3.14175	2262.33748	2274.26573	148.27007	66.35209	1270.84042	562.40660	226.39655
3.12964	2252.60995	2264.20637	149.34864	67.10651	1269.57100	554.50410	223.67612
3.11754	2242.03812	2253.43575	150.43876	67.87398	1267.46403	546.67238	220.98659
3.10543	2230.94172	2241.95369	151.54059	68.65479	1264.51799	538.91275	218.32758
3.09333	2219.49203	2229.76320	152.65430	69.44922	1260.73459	531.22638	215.69871
3.08122	2207.47822	2216.87043	153.78005	70.25760	1256.11883	523.61435	213.09959
3.06912	2195.09731	2203.28472	154.91802	71.08022	1250.67896	516.07766	210.52986
3.05701	2182.15876	2189.01853	156.06838	71.91742	1244.42643	508.61716	207.98914
3.04491	2168.65650	2174.08735	157.23130	72.76951	1237.37582	501.23364	205.47708
3.03280	2154.48726	2158.50962	158.40696	73.63683	1229.54471	493.92780	202.99332
3.02070	2139.55524	2142.30658	159.59555	74.51973	1220.95357	486.70022	200.53751
3.00860	2123.98897	2125.50212	160.79725	75.41856	1211.62558	479.55144	198.10929
2.99649	2108.24957	2108.12257	162.01225	76.33368	1201.58644	472.48188	195.70833
2.98439	2092.18570	2090.19655	163.24073	77.26546	1190.86418	465.49189	193.33429
2.97228	2075.95581	2071.75469	164.48290	78.21428	1179.48890	458.58176	190.98684
2.96018	2059.09350	2052.82943	165.73896	79.18053	1167.49258	451.75171	188.66565
2.94807	2041.65104	2033.45475	167.00910	80.16461	1154.90878	445.00186	186.37039
2.93597	2024.09435	2013.66595	168.29354	81.16693	1141.77243	438.33230	184.10074
2.92386	2006.55852	1993.49937	169.59248	82.18790	1128.11954	431.74305	181.85640
2.91176	1988.79631	1972.99214	170.90613	83.22795	1113.98695	425.23406	179.63705
2.89965	1970.39247	1952.18193	172.23471	84.28752	1099.41208	418.80523	177.44238
2.88755	1951.57522	1931.10672	173.57845	85.36705	1084.43270	412.45642	175.27210
2.87544	1932.27777	1909.80453	174.93757	86.46701	1069.08663	406.18742	173.12590
2.86334	1912.39989	1888.31323	176.31229	87.58787	1053.41160	399.99798	171.00350
2.85123	1891.76619	1866.67031	177.70285	88.73009	1037.44497	393.88781	168.90459
2.83913	1870.97368	1844.91272	179.10949	89.89418	1021.22356	387.85658	166.82891
2.82702	1849.47847	1823.07663	180.53244	91.08063	1004.78348	381.90392	164.77616
2.81492	1827.49869	1801.19732	181.97196	92.28995	988.15993	376.02941	162.74608
2.80281	1805.25596	1779.30904	183.42830	93.52267	971.38709	370.23261	160.73837
2.79071	1782.86881	1757.44485	184.90170	94.77932	954.49800	364.51305	158.75279
2.77860	1759.82041	1735.63655	186.39243	96.06045	937.52441	358.87021	156.78905
2.76650	1736.16528	1713.91455	187.90076	97.36660	920.49672	353.30356	154.84691
2.75440	1712.21280	1692.30785	189.42696	98.69835	903.44392	347.81254	152.92609
2.74229	1688.44433	1670.84396	190.97129	100.05626	886.39351	342.39656	151.02635
2.73019	1665.58895	1649.54887	192.53403	101.44094	869.37145	337.05502	149.14743
2.71808	1643.38847	1628.44700	194.11548	102.85297	852.40218	331.78729	147.28908
2.70598	1621.54766	1607.56122	195.71593	104.29295	835.50856	326.59272	145.45107
2.69387	1599.17638	1586.91286	197.33566	105.76152	818.71190	321.47064	143.63315
2.68177	1576.12645	1566.52169	198.97497	107.25929	802.03198	316.42037	141.83508
2.66966	1553.09433	1546.40595	200.63419	108.78689	785.48702	311.44122	140.05662
2.65756	1530.52938	1526.58241	202.31361	110.34497	769.09378	306.53249	138.29756
2.64545	1508.78102	1507.06638	204.01357	111.93419	752.86754	301.69344	136.55765
2.63335	1487.58689	1487.87176	205.73437	113.55518	736.82218	296.92335	134.83667
2.62124	1466.41284	1469.01110	207.47635	115.20863	720.97022	292.22149	133.13441
2.60914	1445.07561	1450.49565	209.23986	116.89519	705.32286	287.58710	131.45064
2.59703	1424.22134	1432.33540	211.02523	118.61554	689.89006	283.01943	129.78514
2.58493	1404.11564	1414.53918	212.83281	120.37036	674.68057	278.51772	128.13771
2.57282	1384.81875	1397.11466	214.66297	122.16031	659.70204	274.08120	126.50814
2.56072	1366.28045	1380.06848	216.51606	123.98609	644.96101	269.70911	124.89621
2.54861	1348.24879	1363.40625	218.39247	125.84835	630.46305	265.40067	123.30172
2.53651	1330.79532	1347.13266	220.29256	127.74777	616.21275	261.15510	121.72447
2.52440	1313.89633	1331.25149	222.21672	129.68503	602.21385	256.97163	120.16426
2.51230	1297.38089	1315.76574	224.16536	131.66076	588.46923	252.84948	118.62090
2.50019	1281.02862	1300.67759	226.13887	133.67564	574.98102	248.78787	117.09419
2.48809	1264.80319	1285.98855	228.13767	135.73028	561.75065	244.78602	115.58393
2.47598	1248.83460	1271.69945	230.16217	137.82531	548.77888	240.84315	114.08994
2.46388	1233.54127	1257.81051	232.21281	139.96132	536.06587	236.95848	112.61202
2.45177	1219.62281	1244.32140	234.29004	142.13891	523.61122	233.13123	111.15000
2.43967	1207.00358	1231.23125	236.39429	144.35861	511.41404	229.36062	109.70369
2.42756	1194.86652	1218.53872	238.52603	146.62094	499.47297	225.64588	108.27290
2.41545	1182.68948	1206.24205	240.68575	148.92641	487.78623	221.98622	106.85745
2.40335	1170.74594	1194.33905	242.87391	151.27544	476.35166	218.38088	105.45716
2.39124	1159.29225	1182.82717	245.09103	153.66845	465.16675	214.82908	104.07185
2.37913	1148.62730	1171.70352	247.33762	156.10580	454.22871	211.33005	102.70134
2.36702	1138.89497	1160.96488	249.61422	158.58776	443.53445	207.88300	101.34545
2.35491	1129.73005	1150.60777	251.92136	161.11460	433.08063	204.48717	100.00400
2.34280	1120.77326	1140.62840	254.25963	163.68647	422.86372	201.14178	98.67681
2.33069	1112.03261	1131.02277	256.62960	166.30347	412.87996	197.84605	97.36369
2.31857	1103.99121	1121.78662	259.03190	168.96561	403.12544	194.59920	96.06446
2.30646	1096.77218	1112.91548	261.46717	171.67283	393.59611	191.40044	94.77893
2.29434	1090.26552	1104.40466	263.93608	174.42495	384.28774	188.24897	93.50691
2.28221	1084.13629	1096.24930	266.43933	177.22171	375.19604	185.14401	92.24820
2.27009	1078.37359	1088.44431	268.97767	180.06270	366.31659	182.08474	91.00261
2.25796	1072.90439	1080.98444	271.55189	182.94743	357.64486	179.07034	89.76992
2.24582	1067.67534	1073.86426	274.16281	185.87527	349.17629	176.09997	88.54992
2.23368	1062.67833	1067.07817	276.81133	188.84543	340.90620	173.17281	87.34239
2.22153	1058.07348	1060.62036	279.49840	191.85700	332.82990	170.28797	86.14709
2.20937	1053.74092	1054.48490	282.22504	194.90888	324.94261	167.44459	84.96378
2.19720	1049.67569	1048.66564	284.99234	197.99983	317.23951	164.64175	83.79221
2.18502	1045.66810	1043.15630	287.80150	201.12840	309.71576	161.87853	82.63211
2.17282	1042.00329	1037.95038	290.65381	204.29296	302.36645	159.15397	81.48319
2.16061	1038.59212	1033.04124	293.55065	207.49168	295.18667	156.46709	80.34515
2.14838	1035.29020	1028.42204	296.49355	210.72247	288.17147	153.81689	79.21767
